el_id,family
1556,SQUAD
1556,HSTR
1556,VSTR
1557,DSEXT
1558,D3A
1559,Q2AB
1560,D4Aa
1561,BPM
1562,D4Ab
1563,BB
1564,D6B
1565,DSEXT
1566,S2C
1566,HSTR
1566,VSTR
1567,DSEXT
1568,D5B
1569,Q3B
1570,D4Ba
1571,BPM
1572,D4Bb
1573,Q2B
1574,D3B
1575,DSEXT
1576,S1C
1576,SQUAD
1576,HSTR
1576,VSTR
1577,DSEXT
1578,D2B
1579,Q1B
1580,KD1
1581,BPM
1582,DBPM
1583,DRIFT
1584,DRIFT
1585,HTRIM
1586,VTRIM
1587,DRIFT
1588,U27
1589,source
1590,U27
1591,DRIFT
1592,HTRIM
1593,VTRIM
1594,DRIFT
1595,DRIFT
1596,DBPM
1597,BPM
1598,KD1
1599,Q1B
1600,D2B
1601,DSEXT
1602,S1B
1602,SQUAD
1602,HSTR
1602,VSTR
1603,DSEXT
1604,D3B
1605,Q2B
1606,D4B
1607,Q3B
1608,D5B
1609,DSEXT
1610,S2B
1610,HSTR
1610,VSTR
1611,DSEXT
1612,D6Ba
1613,BPM
1614,D6Bb
1615,BB
1616,D4A
1617,Q2AB
1618,D3Aa
1619,BPM
1620,D3Ab
1621,DSEXT
1622,S2A
1622,SQUAD
1622,HSTR
1622,VSTR
1623,DSEXT
1624,D2A
1625,Q1AB
1626,D1Aa
1627,BPM
1628,D1Ab
1629,DSEXT
1630,S1A
1630,HSTR
1630,VSTR
1631,DSEXT
1632,D1A
1633,Q1AB
1634,D2A
1635,DSEXT
1636,S2A
1636,SQUAD
1636,HSTR
1636,VSTR
1637,DSEXT
1638,D3A
1639,Q2AB
1640,D4Aa
1641,BPM
1642,D4Ab
1643,source
1644,BB
1645,D6B
1646,DSEXT
1647,S2B
1647,HSTR
1647,VSTR
1648,DSEXT
1649,D5B
1650,Q3B
1651,D4Ba
1652,BPM
1653,D4Bb
1654,Q2B
1655,D3B
1656,DSEXT
1657,S1B
1657,SQUAD
1657,HSTR
1657,VSTR
1658,DSEXT
1659,D2B
1660,Q1B
1661,KD1
1662,BPM
1663,DBPM
1664,DRIFT
1665,DRIFT
1666,HCHICA
1667,DRIFT
1668,DRIFT
1669,DRIFT
1670,HTRIM
1671,VTRIM
1672,DRIFT
1673,U23b
1674,source
1675,U23b
1676,DRIFT
1677,HTRIM
1678,VTRIM
1679,DRIFT
1680,DRIFT
1681,DRIFT
1682,HCHICA
1683,DRIFT
1684,DRIFT
1685,DRIFT
1686,HCHICA
1687,DRIFT
1688,DRIFT
1689,DBPM
1690,BPM
1691,KD1
1692,Q1B
1693,D2B
1694,DSEXT
1695,S1B
1695,SQUAD
1695,HSTR
1695,VSTR
1696,DSEXT
1697,D3B
1698,Q2B
1699,D4B
1700,Q3B
1701,D5B
1702,DSEXT
1703,S2B
1703,HSTR
1703,VSTR
1704,DSEXT
1705,D6Ba
1706,BPM
1707,D6Bb
1708,BB
1709,D4A
1710,Q2AB
1711,D3Aa
1712,BPM
1713,D3Ab
1714,DSEXT
1715,S2A
1715,SQUAD
1715,HSTR
1715,VSTR
1716,DSEXT
1717,D2A
1718,Q1AB
1719,D1Aa
1720,BPM
1721,D1Ab
1722,DSEXT
1723,S1A
1723,HSTR
1723,VSTR
1724,DSEXT
1725,D1A
1726,Q1AB
1727,D2A
1728,DSEXT
1729,S2A
1729,SQUAD
1729,HSTR
1729,VSTR
1730,DSEXT
1731,D3A
1732,Q2AB
1733,D4Aa
1734,BPM
1735,D4Ab
1736,BB
1737,D6B
1738,DSEXT
1739,S2B
1739,HSTR
1739,VSTR
1740,DSEXT
1741,D5B
1742,Q3B
1743,D4Ba
1744,BPM
1745,D4Bb
1746,Q2B
1747,D3B
1748,DSEXT
1749,S1B
1749,SQUAD
1749,HSTR
1749,VSTR
1750,DSEXT
1751,D2B
1752,Q1B
1753,KD1
1754,BPM
1755,DBPM
1756,DRIFT
1757,DRIFT
1758,DRIFT
1759,HCHICA
1760,DRIFT
1761,DRIFT
1762,DRIFT
1763,DRIFT
1764,HTRIM
1765,VTRIM
1766,DRIFT
1767,DRIFT
1768,MPW45
1769,source
1770,MPW45
1771,DRIFT
1772,DRIFT
1773,DRIFT
1774,HTRIM
1775,VTRIM
1776,DRIFT
1777,DRIFT
1778,DRIFT
1779,DRIFT
1780,HCHICA
1781,DRIFT
1782,DRIFT
1783,HTRIM
1784,VTRIM
1785,DRIFT
1786,source
1787,DRIFT
1788,HTRIM
1789,VTRIM
1790,Drift
1791,DRIFT
1792,DRIFT
1793,HCHICA
1794,DRIFT
1795,Drift
1796,DRIFT
1797,DBPM
1798,BPM
1799,D20_1
1800,D20_2
1801,Q1B
1802,D2B
1803,DSEXT
1804,S1C
1804,SQUAD
1804,HSTR
1804,VSTR
1805,DSEXT
1806,D3B
1807,Q2B
1808,D4B
1809,Q3B
1810,D5B
1811,DSEXT
1812,S2C
1812,HSTR
1812,VSTR
1813,DSEXT
1814,D6Ba
1815,BPM
1816,D6Bb
1817,BB
1818,D4A
1819,Q2AB
1820,D3Aa
1821,BPM
1822,D3Ab
1823,DSEXT
1824,S2A
1824,SQUAD
1824,HSTR
1824,VSTR
1825,DSEXT
1826,D2A
1827,Q1AB
1828,D1Aa
1829,BPM
1830,D1Ab
1831,DSEXT
1832,S1A
1832,HSTR
1832,VSTR
1833,DSEXT
1834,D1A
1835,Q1AD
1836,D2A
1837,DSEXT
1838,S2A
1838,SQUAD
1838,HSTR
1838,VSTR
1839,DSEXT
1840,D3A
1841,Q2AD
1842,D4Aa
1843,BPM
1844,D4Ab
1845,BB
1846,D6B
1847,DSEXT
1848,S2D
1848,HSTR
1848,VSTR
1849,DSEXT
1850,D5B
1851,Q3D
1852,D4Ba
1853,BPM
1854,D4Bb
1855,Q2D
1856,D3B
1857,DSEXT
1858,S1D
1858,SQUAD
1858,HSTR
1858,VSTR
1859,DSEXT
1860,D2B
1861,Q1D
1862,KD1
1863,BPM
1864,DBPM
1865,DRIFT
1866,HTRIM
1867,VTRIM
1868,DRIFT
1869,DRIFT
1870,source
1871,DRIFT
1872,DRIFT
1873,HTRIM
1874,VTRIM
1875,DRIFT
1876,DBPM
1877,BPM
1878,KD1
1879,Q1D
1880,D2B
1881,DSEXT
1882,S1D
1882,SQUAD
1882,HSTR
1882,VSTR
1883,DSEXT
1884,D3B
1885,Q2D
1886,D4B
1887,Q3D
1888,D5B
1889,DSEXT
1890,S2D
1890,HSTR
1890,VSTR
1891,DSEXT
1892,D6Ba
1893,BPM
1894,D6Bb
1895,BB
1896,D4A
1897,Q2AD
1898,D3Aa
1899,BPM
1900,D3Ab
1901,DSEXT
1902,S2A
1902,SQUAD
1902,HSTR
1902,VSTR
1903,DSEXT
1904,D2A
1905,Q1AD
1906,D1Aa
1907,BPM
1908,D1Ab
1909,DSEXT
1910,S1A
1910,HSTR
1910,VSTR
1911,DSEXT
1912,D1A
1913,Q1AB
1914,D2A
1915,DSEXT
1916,S2A
1916,SQUAD
1916,HSTR
1916,VSTR
1917,DSEXT
1918,D3A
1919,Q2AB
1920,D4Aa
1921,BPM
1922,D4Ab
1923,source
1924,BB
1925,D6B
1926,DSEXT
1927,S2C
1927,HSTR
1927,VSTR
1928,DSEXT
1929,D5B
1930,Q3B
1931,D4Ba
1932,BPM
1933,D4Bb
1934,Q2B
1935,D3B
1936,DSEXT
1937,S1C
1937,SQUAD
1937,HSTR
1937,VSTR
1938,DSEXT
1939,D2B
1940,Q1B
1941,KD1
1942,BPM
1943,DBPM
1944,DRIFT
1945,HTRIM
1946,VTRIM
1947,DRIFT
1948,DRIFT
1949,source
1950,DRIFT
1951,DRIFT
1952,HTRIM
1953,VTRIM
1954,DRIFT
1955,DBPM
1956,BPM
1957,KD1
1958,Q1B
1959,D2B
1960,DSEXT
1961,S1B
1961,SQUAD
1961,HSTR
1961,VSTR
1962,DSEXT
1963,D3B
1964,Q2B
1965,D4B
1966,Q3B
1967,D5B
1968,DSEXT
1969,S2B
1969,HSTR
1969,VSTR
1970,DSEXT
1971,D6Ba
1972,BPM
1973,D6Bb
1974,BB
1975,D4A
1976,Q2AB
1977,D3Aa
1978,BPM
1979,D3Ab
1980,DSEXT
1981,S2A
1981,SQUAD
1981,HSTR
1981,VSTR
1982,DSEXT
1983,D2A
1984,Q1AB
1985,D1Aa
1986,BPM
1987,D1Ab
1988,DSEXT
1989,S1A
1989,HSTR
1989,VSTR
1990,DSEXT
1991,D1A
1992,Q1AB
1993,D2A
1994,DSEXT
1995,S2A
1995,SQUAD
1995,HSTR
1995,VSTR
1996,DSEXT
1997,D3A
1998,Q2AB
1999,D4Aa
2000,BPM
2001,D4Ab
2002,source
2003,BB
2004,D6B
2005,DSEXT
2006,S2B
2006,HSTR
2006,VSTR
2007,DSEXT
2008,D5B
2009,Q3B
2010,D4Ba
2011,BPM
2012,D4Bb
2013,Q2B
2014,D3B
2015,DSEXT
2016,S1B
2016,SQUAD
2016,HSTR
2016,VSTR
2017,DSEXT
2018,D2B
2019,Q1B
2020,KD1
2021,BPM
2022,DBPM
2023,DRIFT
2024,HTRIM
2025,VTRIM
2026,DRIFT
2027,DRIFT
2028,source
2029,DRIFT
2030,DRIFT
2031,HTRIM
2032,VTRIM
2033,DRIFT
2034,DBPM
2035,BPM
2036,KD1
2037,Q1B
2038,D2B
2039,DSEXT
2040,S1B
2040,SQUAD
2040,HSTR
2040,VSTR
2041,DSEXT
2042,D3B
2043,Q2B
2044,D4B
2045,Q3B
2046,D5B
2047,DSEXT
2048,S2B
2048,HSTR
2048,VSTR
2049,DSEXT
2050,D6Ba
2051,BPM
2052,D6Bb
2053,BB
2054,D4A
2055,Q2AB
2056,D3Aa
2057,BPM
2058,D3Ab
2059,DSEXT
2060,S2A
2060,SQUAD
2060,HSTR
2060,VSTR
2061,DSEXT
2062,D2A
2063,Q1AB
2064,D1Aa
2065,BPM
2066,D1Ab
2067,DSEXT
2068,S1A
2068,HSTR
2068,VSTR
2069,DSEXT
2070,D1A
2071,Q1AB
2072,D2A
2073,DSEXT
2074,S2A
2074,SQUAD
2074,HSTR
2074,VSTR
2075,DSEXT
2076,D3A
2077,Q2AB
2078,D4Aa
2079,BPM
2080,D4Ab
2081,source
2082,BB
2083,D6B
2084,DSEXT
2085,S2B
2085,HSTR
2085,VSTR
2086,DSEXT
2087,D5B
2088,Q3B
2089,D4Ba
2090,BPM
2091,D4Bb
2092,Q2B
2093,D3B
2094,DSEXT
2095,S1B
2095,SQUAD
2095,HSTR
2095,VSTR
2096,DSEXT
2097,D2B
2098,Q1B
2099,KD1
2100,BPM
2101,DBPM
2102,DRIFT
2103,DRIFT
2104,HCHICA
2105,DRIFT
2106,DRIFT
2107,DRIFT
2108,HTRIM
2109,VTRIM
2110,DRIFT
2111,U23b
2112,source
2113,U23b
2114,DRIFT
2115,HTRIM
2116,VTRIM
2117,DRIFT
2118,DRIFT
2119,DRIFT
2120,HCHICA
2121,DRIFT
2122,DRIFT
2123,DRIFT
2124,HCHICA
2125,DRIFT
2126,DRIFT
2127,DBPM
2128,BPM
2129,KD1
2130,Q1B
2131,D2B
2132,DSEXT
2133,S1C
2133,SQUAD
2133,HSTR
2133,VSTR
2134,DSEXT
2135,D3B
2136,Q2B
2137,D4B
2138,Q3B
2139,D5B
2140,DSEXT
2141,S2C
2141,HSTR
2141,VSTR
2142,DSEXT
2143,D6Ba
2144,BPM
2145,D6Bb
2146,BB
2147,D4A
2148,Q2AB
2149,D3Aa
2150,BPM
2151,D3Ab
2152,DSEXT
2153,S2A
2153,SQUAD
2153,HSTR
2153,VSTR
2154,DSEXT
2155,D2A
2156,Q1AB
2157,D1Aa
2158,BPM
2159,D1Ab
2160,DSEXT
2161,S1A
2161,HSTR
2161,VSTR
2162,DSEXT
2163,D1A
2164,Q1AD
2165,D2A
2166,DSEXT
2167,S2A
2167,SQUAD
2167,HSTR
2167,VSTR
2168,DSEXT
2169,D3A
2170,Q2AD
2171,D4Aa
2172,BPM
2173,D4Ab
2174,source
2175,BB
2176,D6B
2177,DSEXT
2178,S2D
2178,HSTR
2178,VSTR
2179,DSEXT
2180,D5B
2181,Q3D
2182,D4Ba
2183,BPM
2184,D4Bb
2185,Q2D
2186,D3B
2187,DSEXT
2188,S1D
2188,SQUAD
2188,HSTR
2188,VSTR
2189,DSEXT
2190,D2B
2191,Q1D
2192,KD1
2193,BPM
2194,D1D2
