el_id,name,field,get_pv,set_pv
1732,SR19C-DI-EBPM-05,x_fofb_disabled,SR19C-PC-HBPM-05:FAST:DISABLED,
1732,SR19C-DI-EBPM-05,x_sofb_disabled,SR19C-PC-HBPM-05:SLOW:DISABLED,
1732,SR19C-DI-EBPM-05,y_fofb_disabled,SR19C-PC-VBPM-05:FAST:DISABLED,
1732,SR19C-DI-EBPM-05,y_sofb_disabled,SR19C-PC-VBPM-05:SLOW:DISABLED,
1734,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1737,SR19A-PC-S2B-06,b2,SR19A-PC-S2B-06:I,SR19A-PC-S2B-06:SETI
1737,SR19A-PC-HSTR-06,x_kick,SR19A-PC-HSTR-06:I,SR19A-PC-HSTR-06:SETI
1737,SR19A-PC-HSTR-06,h_fofb_disabled,SR19A-PC-HSTR-06:FAST:DISABLED,
1737,SR19A-PC-HSTR-06,h_sofb_disabled,SR19A-PC-HSTR-06:SLOW:DISABLED,
1737,SR19A-PC-VSTR-06,y_kick,SR19A-PC-VSTR-06:I,SR19A-PC-VSTR-06:SETI
1737,SR19A-PC-VSTR-06,v_fofb_disabled,SR19A-PC-VSTR-06:FAST:DISABLED,
1737,SR19A-PC-VSTR-06,v_sofb_disabled,SR19A-PC-VSTR-06:SLOW:DISABLED,
1740,SR19A-PC-Q3B-08,b1,SR19A-PC-Q3B-08:I,SR19A-PC-Q3B-08:SETI
1742,SR19C-DI-EBPM-06,x,SR19C-DI-EBPM-06:SA:X,
1742,SR19C-DI-EBPM-06,y,SR19C-DI-EBPM-06:SA:Y,
1742,SR19C-DI-EBPM-06,enabled,SR19C-DI-EBPM-06:CF:ENABLED_S,
1742,SR19C-DI-EBPM-06,x_fofb_disabled,SR19C-PC-HBPM-06:FAST:DISABLED,
1742,SR19C-DI-EBPM-06,x_sofb_disabled,SR19C-PC-HBPM-06:SLOW:DISABLED,
1742,SR19C-DI-EBPM-06,y_fofb_disabled,SR19C-PC-VBPM-06:FAST:DISABLED,
1742,SR19C-DI-EBPM-06,y_sofb_disabled,SR19C-PC-VBPM-06:SLOW:DISABLED,
1744,SR19A-PC-Q2B-09,b1,SR19A-PC-Q2B-09:I,SR19A-PC-Q2B-09:SETI
1747,SR19A-PC-S1B-07,b2,SR19A-PC-S1B-07:I,SR19A-PC-S1B-07:SETI
1747,SR19A-PC-HSTR-07,x_kick,SR19A-PC-HSTR-07:I,SR19A-PC-HSTR-07:SETI
1747,SR19A-PC-HSTR-07,h_fofb_disabled,SR19A-PC-HSTR-07:FAST:DISABLED,
1747,SR19A-PC-HSTR-07,h_sofb_disabled,SR19A-PC-HSTR-07:SLOW:DISABLED,
1747,SR19A-PC-VSTR-07,y_kick,SR19A-PC-VSTR-07:I,SR19A-PC-VSTR-07:SETI
1747,SR19A-PC-VSTR-07,v_fofb_disabled,SR19A-PC-VSTR-07:FAST:DISABLED,
1747,SR19A-PC-VSTR-07,v_sofb_disabled,SR19A-PC-VSTR-07:SLOW:DISABLED,
1750,SR19A-PC-Q1B-10,b1,SR19A-PC-Q1B-10:I,SR19A-PC-Q1B-10:SETI
1752,SR19C-DI-EBPM-07,x,SR19C-DI-EBPM-07:SA:X,
1752,SR19C-DI-EBPM-07,y,SR19C-DI-EBPM-07:SA:Y,
1752,SR19C-DI-EBPM-07,enabled,SR19C-DI-EBPM-07:CF:ENABLED_S,
1752,SR19C-DI-EBPM-07,x_fofb_disabled,SR19C-PC-HBPM-07:FAST:DISABLED,
1752,SR19C-DI-EBPM-07,x_sofb_disabled,SR19C-PC-HBPM-07:SLOW:DISABLED,
1752,SR19C-DI-EBPM-07,y_fofb_disabled,SR19C-PC-VBPM-07:FAST:DISABLED,
1752,SR19C-DI-EBPM-07,y_sofb_disabled,SR19C-PC-VBPM-07:SLOW:DISABLED,
1762,SR20I-PC-HSTR-11,x_kick,SR20I-PC-HSTR-11:I,SR20I-PC-HSTR-11:SETI
1763,SR20I-PC-VSTR-11,y_kick,SR20I-PC-VSTR-11:I,SR20I-PC-VSTR-11:SETI
1772,SR20I-PC-HSTR-12,x_kick,SR20I-PC-HSTR-12:I,SR20I-PC-HSTR-12:SETI
1773,SR20I-PC-VSTR-12,y_kick,SR20I-PC-VSTR-12:I,SR20I-PC-VSTR-12:SETI
1781,SR20J-PC-HSTR-11,x_kick,SR20J-PC-HSTR-11:I,SR20J-PC-HSTR-11:SETI
1782,SR20J-PC-VSTR-11,y_kick,SR20J-PC-VSTR-11:I,SR20J-PC-VSTR-11:SETI
1786,SR20J-PC-HSTR-12,x_kick,SR20J-PC-HSTR-12:I,SR20J-PC-HSTR-12:SETI
1787,SR20J-PC-VSTR-12,y_kick,SR20J-PC-VSTR-12:I,SR20J-PC-VSTR-12:SETI
1796,SR20C-DI-EBPM-01,x,SR20C-DI-EBPM-01:SA:X,
1796,SR20C-DI-EBPM-01,y,SR20C-DI-EBPM-01:SA:Y,
1796,SR20C-DI-EBPM-01,enabled,SR20C-DI-EBPM-01:CF:ENABLED_S,
1796,SR20C-DI-EBPM-01,x_fofb_disabled,SR20C-PC-HBPM-01:FAST:DISABLED,
1796,SR20C-DI-EBPM-01,x_sofb_disabled,SR20C-PC-HBPM-01:SLOW:DISABLED,
1796,SR20C-DI-EBPM-01,y_fofb_disabled,SR20C-PC-VBPM-01:FAST:DISABLED,
1796,SR20C-DI-EBPM-01,y_sofb_disabled,SR20C-PC-VBPM-01:SLOW:DISABLED,
1799,SR20A-PC-Q1B-01,b1,SR20A-PC-Q1B-01:I,SR20A-PC-Q1B-01:SETI
1802,SR20A-PC-S1C-01,b2,SR20A-PC-S1C-01:I,SR20A-PC-S1C-01:SETI
1802,SR20A-PC-HSTR-01,x_kick,SR20A-PC-HSTR-01:I,SR20A-PC-HSTR-01:SETI
1802,SR20A-PC-HSTR-01,h_fofb_disabled,SR20A-PC-HSTR-01:FAST:DISABLED,
1802,SR20A-PC-HSTR-01,h_sofb_disabled,SR20A-PC-HSTR-01:SLOW:DISABLED,
1802,SR20A-PC-VSTR-01,y_kick,SR20A-PC-VSTR-01:I,SR20A-PC-VSTR-01:SETI
1802,SR20A-PC-VSTR-01,v_fofb_disabled,SR20A-PC-VSTR-01:FAST:DISABLED,
1802,SR20A-PC-VSTR-01,v_sofb_disabled,SR20A-PC-VSTR-01:SLOW:DISABLED,
1805,SR20A-PC-Q2B-02,b1,SR20A-PC-Q2B-02:I,SR20A-PC-Q2B-02:SETI
1807,SR20A-PC-Q3B-03,b1,SR20A-PC-Q3B-03:I,SR20A-PC-Q3B-03:SETI
1810,SR20A-PC-S2C-02,b2,SR20A-PC-S2C-02:I,SR20A-PC-S2C-02:SETI
1810,SR20A-PC-HSTR-02,x_kick,SR20A-PC-HSTR-02:I,SR20A-PC-HSTR-02:SETI
1810,SR20A-PC-HSTR-02,h_fofb_disabled,SR20A-PC-HSTR-02:FAST:DISABLED,
1810,SR20A-PC-HSTR-02,h_sofb_disabled,SR20A-PC-HSTR-02:SLOW:DISABLED,
1810,SR20A-PC-VSTR-02,y_kick,SR20A-PC-VSTR-02:I,SR20A-PC-VSTR-02:SETI
1810,SR20A-PC-VSTR-02,v_fofb_disabled,SR20A-PC-VSTR-02:FAST:DISABLED,
1810,SR20A-PC-VSTR-02,v_sofb_disabled,SR20A-PC-VSTR-02:SLOW:DISABLED,
1813,SR20C-DI-EBPM-02,x,SR20C-DI-EBPM-02:SA:X,
1813,SR20C-DI-EBPM-02,y,SR20C-DI-EBPM-02:SA:Y,
1813,SR20C-DI-EBPM-02,enabled,SR20C-DI-EBPM-02:CF:ENABLED_S,
1813,SR20C-DI-EBPM-02,x_fofb_disabled,SR20C-PC-HBPM-02:FAST:DISABLED,
1813,SR20C-DI-EBPM-02,x_sofb_disabled,SR20C-PC-HBPM-02:SLOW:DISABLED,
1813,SR20C-DI-EBPM-02,y_fofb_disabled,SR20C-PC-VBPM-02:FAST:DISABLED,
1813,SR20C-DI-EBPM-02,y_sofb_disabled,SR20C-PC-VBPM-02:SLOW:DISABLED,
1815,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1817,SR20A-PC-Q2AB-04,b1,SR20A-PC-Q2AB-04:I,SR20A-PC-Q2AB-04:SETI
1819,SR20C-DI-EBPM-03,x,SR20C-DI-EBPM-03:SA:X,
1819,SR20C-DI-EBPM-03,y,SR20C-DI-EBPM-03:SA:Y,
1819,SR20C-DI-EBPM-03,enabled,SR20C-DI-EBPM-03:CF:ENABLED_S,
1819,SR20C-DI-EBPM-03,x_fofb_disabled,SR20C-PC-HBPM-03:FAST:DISABLED,
1819,SR20C-DI-EBPM-03,x_sofb_disabled,SR20C-PC-HBPM-03:SLOW:DISABLED,
1819,SR20C-DI-EBPM-03,y_fofb_disabled,SR20C-PC-VBPM-03:FAST:DISABLED,
1819,SR20C-DI-EBPM-03,y_sofb_disabled,SR20C-PC-VBPM-03:SLOW:DISABLED,
1822,SR20A-PC-S2A-03,b2,SR20A-PC-S2A-03:I,SR20A-PC-S2A-03:SETI
1822,SR20A-PC-HSTR-03,x_kick,SR20A-PC-HSTR-03:I,SR20A-PC-HSTR-03:SETI
1822,SR20A-PC-HSTR-03,h_fofb_disabled,SR20A-PC-HSTR-03:FAST:DISABLED,
1822,SR20A-PC-HSTR-03,h_sofb_disabled,SR20A-PC-HSTR-03:SLOW:DISABLED,
1822,SR20A-PC-VSTR-03,y_kick,SR20A-PC-VSTR-03:I,SR20A-PC-VSTR-03:SETI
1822,SR20A-PC-VSTR-03,v_fofb_disabled,SR20A-PC-VSTR-03:FAST:DISABLED,
1822,SR20A-PC-VSTR-03,v_sofb_disabled,SR20A-PC-VSTR-03:SLOW:DISABLED,
1825,SR20A-PC-Q1AB-05,b1,SR20A-PC-Q1AB-05:I,SR20A-PC-Q1AB-05:SETI
1827,SR20C-DI-EBPM-04,x,SR20C-DI-EBPM-04:SA:X,
1827,SR20C-DI-EBPM-04,y,SR20C-DI-EBPM-04:SA:Y,
1827,SR20C-DI-EBPM-04,enabled,SR20C-DI-EBPM-04:CF:ENABLED_S,
1827,SR20C-DI-EBPM-04,x_fofb_disabled,SR20C-PC-HBPM-04:FAST:DISABLED,
1827,SR20C-DI-EBPM-04,x_sofb_disabled,SR20C-PC-HBPM-04:SLOW:DISABLED,
1827,SR20C-DI-EBPM-04,y_fofb_disabled,SR20C-PC-VBPM-04:FAST:DISABLED,
1827,SR20C-DI-EBPM-04,y_sofb_disabled,SR20C-PC-VBPM-04:SLOW:DISABLED,
1830,SR20A-PC-S1A-04,b2,SR20A-PC-S1A-04:I,SR20A-PC-S1A-04:SETI
1830,SR20A-PC-HSTR-04,x_kick,SR20A-PC-HSTR-04:I,SR20A-PC-HSTR-04:SETI
1830,SR20A-PC-HSTR-04,h_fofb_disabled,SR20A-PC-HSTR-04:FAST:DISABLED,
1830,SR20A-PC-HSTR-04,h_sofb_disabled,SR20A-PC-HSTR-04:SLOW:DISABLED,
1830,SR20A-PC-VSTR-04,y_kick,SR20A-PC-VSTR-04:I,SR20A-PC-VSTR-04:SETI
1830,SR20A-PC-VSTR-04,v_fofb_disabled,SR20A-PC-VSTR-04:FAST:DISABLED,
1830,SR20A-PC-VSTR-04,v_sofb_disabled,SR20A-PC-VSTR-04:SLOW:DISABLED,
1833,SR20A-PC-Q1AD-06,b1,SR20A-PC-Q1AD-06:I,SR20A-PC-Q1AD-06:SETI
1836,SR20A-PC-S2A-05,b2,SR20A-PC-S2A-05:I,SR20A-PC-S2A-05:SETI
1836,SR20A-PC-HSTR-05,x_kick,SR20A-PC-HSTR-05:I,SR20A-PC-HSTR-05:SETI
1836,SR20A-PC-HSTR-05,h_fofb_disabled,SR20A-PC-HSTR-05:FAST:DISABLED,
1836,SR20A-PC-HSTR-05,h_sofb_disabled,SR20A-PC-HSTR-05:SLOW:DISABLED,
1836,SR20A-PC-VSTR-05,y_kick,SR20A-PC-VSTR-05:I,SR20A-PC-VSTR-05:SETI
1836,SR20A-PC-VSTR-05,v_fofb_disabled,SR20A-PC-VSTR-05:FAST:DISABLED,
1836,SR20A-PC-VSTR-05,v_sofb_disabled,SR20A-PC-VSTR-05:SLOW:DISABLED,
1839,SR20A-PC-Q2AD-07,b1,SR20A-PC-Q2AD-07:I,SR20A-PC-Q2AD-07:SETI
1841,SR20C-DI-EBPM-05,x,SR20C-DI-EBPM-05:SA:X,
1841,SR20C-DI-EBPM-05,y,SR20C-DI-EBPM-05:SA:Y,
1841,SR20C-DI-EBPM-05,enabled,SR20C-DI-EBPM-05:CF:ENABLED_S,
1841,SR20C-DI-EBPM-05,x_fofb_disabled,SR20C-PC-HBPM-05:FAST:DISABLED,
1841,SR20C-DI-EBPM-05,x_sofb_disabled,SR20C-PC-HBPM-05:SLOW:DISABLED,
1841,SR20C-DI-EBPM-05,y_fofb_disabled,SR20C-PC-VBPM-05:FAST:DISABLED,
1841,SR20C-DI-EBPM-05,y_sofb_disabled,SR20C-PC-VBPM-05:SLOW:DISABLED,
1843,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1846,SR20A-PC-S2D-06,b2,SR20A-PC-S2D-06:I,SR20A-PC-S2D-06:SETI
1846,SR20A-PC-HSTR-06,x_kick,SR20A-PC-HSTR-06:I,SR20A-PC-HSTR-06:SETI
1846,SR20A-PC-HSTR-06,h_fofb_disabled,SR20A-PC-HSTR-06:FAST:DISABLED,
1846,SR20A-PC-HSTR-06,h_sofb_disabled,SR20A-PC-HSTR-06:SLOW:DISABLED,
1846,SR20A-PC-VSTR-06,y_kick,SR20A-PC-VSTR-06:I,SR20A-PC-VSTR-06:SETI
1846,SR20A-PC-VSTR-06,v_fofb_disabled,SR20A-PC-VSTR-06:FAST:DISABLED,
1846,SR20A-PC-VSTR-06,v_sofb_disabled,SR20A-PC-VSTR-06:SLOW:DISABLED,
1849,SR20A-PC-Q3D-08,b1,SR20A-PC-Q3D-08:I,SR20A-PC-Q3D-08:SETI
1851,SR20C-DI-EBPM-06,x,SR20C-DI-EBPM-06:SA:X,
1851,SR20C-DI-EBPM-06,y,SR20C-DI-EBPM-06:SA:Y,
1851,SR20C-DI-EBPM-06,enabled,SR20C-DI-EBPM-06:CF:ENABLED_S,
1851,SR20C-DI-EBPM-06,x_fofb_disabled,SR20C-PC-HBPM-06:FAST:DISABLED,
1851,SR20C-DI-EBPM-06,x_sofb_disabled,SR20C-PC-HBPM-06:SLOW:DISABLED,
1851,SR20C-DI-EBPM-06,y_fofb_disabled,SR20C-PC-VBPM-06:FAST:DISABLED,
1851,SR20C-DI-EBPM-06,y_sofb_disabled,SR20C-PC-VBPM-06:SLOW:DISABLED,
1853,SR20A-PC-Q2D-09,b1,SR20A-PC-Q2D-09:I,SR20A-PC-Q2D-09:SETI
1856,SR20A-PC-S1D-07,b2,SR20A-PC-S1D-07:I,SR20A-PC-S1D-07:SETI
1856,SR20A-PC-HSTR-07,x_kick,SR20A-PC-HSTR-07:I,SR20A-PC-HSTR-07:SETI
1856,SR20A-PC-HSTR-07,h_fofb_disabled,SR20A-PC-HSTR-07:FAST:DISABLED,
1856,SR20A-PC-HSTR-07,h_sofb_disabled,SR20A-PC-HSTR-07:SLOW:DISABLED,
1856,SR20A-PC-VSTR-07,y_kick,SR20A-PC-VSTR-07:I,SR20A-PC-VSTR-07:SETI
1856,SR20A-PC-VSTR-07,v_fofb_disabled,SR20A-PC-VSTR-07:FAST:DISABLED,
1856,SR20A-PC-VSTR-07,v_sofb_disabled,SR20A-PC-VSTR-07:SLOW:DISABLED,
1859,SR20A-PC-Q1D-10,b1,SR20A-PC-Q1D-10:I,SR20A-PC-Q1D-10:SETI
1861,SR20C-DI-EBPM-07,x,SR20C-DI-EBPM-07:SA:X,
1861,SR20C-DI-EBPM-07,y,SR20C-DI-EBPM-07:SA:Y,
1861,SR20C-DI-EBPM-07,enabled,SR20C-DI-EBPM-07:CF:ENABLED_S,
1861,SR20C-DI-EBPM-07,x_fofb_disabled,SR20C-PC-HBPM-07:FAST:DISABLED,
1861,SR20C-DI-EBPM-07,x_sofb_disabled,SR20C-PC-HBPM-07:SLOW:DISABLED,
1861,SR20C-DI-EBPM-07,y_fofb_disabled,SR20C-PC-VBPM-07:FAST:DISABLED,
1861,SR20C-DI-EBPM-07,y_sofb_disabled,SR20C-PC-VBPM-07:SLOW:DISABLED,
1864,SR21I-PC-HSTR-11,x_kick,SR21I-PC-HSTR-11:I,SR21I-PC-HSTR-11:SETI
1865,SR21I-PC-VSTR-11,y_kick,SR21I-PC-VSTR-11:I,SR21I-PC-VSTR-11:SETI
1871,SR21I-PC-HSTR-12,x_kick,SR21I-PC-HSTR-12:I,SR21I-PC-HSTR-12:SETI
1872,SR21I-PC-VSTR-12,y_kick,SR21I-PC-VSTR-12:I,SR21I-PC-VSTR-12:SETI
1875,SR21C-DI-EBPM-01,x,SR21C-DI-EBPM-01:SA:X,
1875,SR21C-DI-EBPM-01,y,SR21C-DI-EBPM-01:SA:Y,
1875,SR21C-DI-EBPM-01,enabled,SR21C-DI-EBPM-01:CF:ENABLED_S,
1875,SR21C-DI-EBPM-01,x_fofb_disabled,SR21C-PC-HBPM-01:FAST:DISABLED,
1875,SR21C-DI-EBPM-01,x_sofb_disabled,SR21C-PC-HBPM-01:SLOW:DISABLED,
1875,SR21C-DI-EBPM-01,y_fofb_disabled,SR21C-PC-VBPM-01:FAST:DISABLED,
1875,SR21C-DI-EBPM-01,y_sofb_disabled,SR21C-PC-VBPM-01:SLOW:DISABLED,
1877,SR21A-PC-Q1D-01,b1,SR21A-PC-Q1D-01:I,SR21A-PC-Q1D-01:SETI
1880,SR21A-PC-S1D-01,b2,SR21A-PC-S1D-01:I,SR21A-PC-S1D-01:SETI
1880,SR21A-PC-HSTR-01,x_kick,SR21A-PC-HSTR-01:I,SR21A-PC-HSTR-01:SETI
1880,SR21A-PC-HSTR-01,h_fofb_disabled,SR21A-PC-HSTR-01:FAST:DISABLED,
1880,SR21A-PC-HSTR-01,h_sofb_disabled,SR21A-PC-HSTR-01:SLOW:DISABLED,
1880,SR21A-PC-VSTR-01,y_kick,SR21A-PC-VSTR-01:I,SR21A-PC-VSTR-01:SETI
1880,SR21A-PC-VSTR-01,v_fofb_disabled,SR21A-PC-VSTR-01:FAST:DISABLED,
1880,SR21A-PC-VSTR-01,v_sofb_disabled,SR21A-PC-VSTR-01:SLOW:DISABLED,
1883,SR21A-PC-Q2D-02,b1,SR21A-PC-Q2D-02:I,SR21A-PC-Q2D-02:SETI
1885,SR21A-PC-Q3D-03,b1,SR21A-PC-Q3D-03:I,SR21A-PC-Q3D-03:SETI
1888,SR21A-PC-S2D-02,b2,SR21A-PC-S2D-02:I,SR21A-PC-S2D-02:SETI
1888,SR21A-PC-HSTR-02,x_kick,SR21A-PC-HSTR-02:I,SR21A-PC-HSTR-02:SETI
1888,SR21A-PC-HSTR-02,h_fofb_disabled,SR21A-PC-HSTR-02:FAST:DISABLED,
1888,SR21A-PC-HSTR-02,h_sofb_disabled,SR21A-PC-HSTR-02:SLOW:DISABLED,
1888,SR21A-PC-VSTR-02,y_kick,SR21A-PC-VSTR-02:I,SR21A-PC-VSTR-02:SETI
1888,SR21A-PC-VSTR-02,v_fofb_disabled,SR21A-PC-VSTR-02:FAST:DISABLED,
1888,SR21A-PC-VSTR-02,v_sofb_disabled,SR21A-PC-VSTR-02:SLOW:DISABLED,
1891,SR21C-DI-EBPM-02,x,SR21C-DI-EBPM-02:SA:X,
1891,SR21C-DI-EBPM-02,y,SR21C-DI-EBPM-02:SA:Y,
1891,SR21C-DI-EBPM-02,enabled,SR21C-DI-EBPM-02:CF:ENABLED_S,
1891,SR21C-DI-EBPM-02,x_fofb_disabled,SR21C-PC-HBPM-02:FAST:DISABLED,
1891,SR21C-DI-EBPM-02,x_sofb_disabled,SR21C-PC-HBPM-02:SLOW:DISABLED,
1891,SR21C-DI-EBPM-02,y_fofb_disabled,SR21C-PC-VBPM-02:FAST:DISABLED,
1891,SR21C-DI-EBPM-02,y_sofb_disabled,SR21C-PC-VBPM-02:SLOW:DISABLED,
1893,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1895,SR21A-PC-Q2AD-04,b1,SR21A-PC-Q2AD-04:I,SR21A-PC-Q2AD-04:SETI
1897,SR21C-DI-EBPM-03,x,SR21C-DI-EBPM-03:SA:X,
1897,SR21C-DI-EBPM-03,y,SR21C-DI-EBPM-03:SA:Y,
1897,SR21C-DI-EBPM-03,enabled,SR21C-DI-EBPM-03:CF:ENABLED_S,
1897,SR21C-DI-EBPM-03,x_fofb_disabled,SR21C-PC-HBPM-03:FAST:DISABLED,
1897,SR21C-DI-EBPM-03,x_sofb_disabled,SR21C-PC-HBPM-03:SLOW:DISABLED,
1897,SR21C-DI-EBPM-03,y_fofb_disabled,SR21C-PC-VBPM-03:FAST:DISABLED,
1897,SR21C-DI-EBPM-03,y_sofb_disabled,SR21C-PC-VBPM-03:SLOW:DISABLED,
1900,SR21A-PC-S2A-03,b2,SR21A-PC-S2A-03:I,SR21A-PC-S2A-03:SETI
1900,SR21A-PC-HSTR-03,x_kick,SR21A-PC-HSTR-03:I,SR21A-PC-HSTR-03:SETI
1900,SR21A-PC-HSTR-03,h_fofb_disabled,SR21A-PC-HSTR-03:FAST:DISABLED,
1900,SR21A-PC-HSTR-03,h_sofb_disabled,SR21A-PC-HSTR-03:SLOW:DISABLED,
1900,SR21A-PC-VSTR-03,y_kick,SR21A-PC-VSTR-03:I,SR21A-PC-VSTR-03:SETI
1900,SR21A-PC-VSTR-03,v_fofb_disabled,SR21A-PC-VSTR-03:FAST:DISABLED,
1900,SR21A-PC-VSTR-03,v_sofb_disabled,SR21A-PC-VSTR-03:SLOW:DISABLED,
1903,SR21A-PC-Q1AD-05,b1,SR21A-PC-Q1AD-05:I,SR21A-PC-Q1AD-05:SETI
1905,SR21C-DI-EBPM-04,x,SR21C-DI-EBPM-04:SA:X,
1905,SR21C-DI-EBPM-04,y,SR21C-DI-EBPM-04:SA:Y,
1905,SR21C-DI-EBPM-04,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,
1905,SR21C-DI-EBPM-04,x_fofb_disabled,SR21C-PC-HBPM-04:FAST:DISABLED,
1905,SR21C-DI-EBPM-04,x_sofb_disabled,SR21C-PC-HBPM-04:SLOW:DISABLED,
1905,SR21C-DI-EBPM-04,y_fofb_disabled,SR21C-PC-VBPM-04:FAST:DISABLED,
1905,SR21C-DI-EBPM-04,y_sofb_disabled,SR21C-PC-VBPM-04:SLOW:DISABLED,
1908,SR21A-PC-S1A-04,b2,SR21A-PC-S1A-04:I,SR21A-PC-S1A-04:SETI
1908,SR21A-PC-HSTR-04,x_kick,SR21A-PC-HSTR-04:I,SR21A-PC-HSTR-04:SETI
1908,SR21A-PC-HSTR-04,h_fofb_disabled,SR21A-PC-HSTR-04:FAST:DISABLED,
1908,SR21A-PC-HSTR-04,h_sofb_disabled,SR21A-PC-HSTR-04:SLOW:DISABLED,
1908,SR21A-PC-VSTR-04,y_kick,SR21A-PC-VSTR-04:I,SR21A-PC-VSTR-04:SETI
1908,SR21A-PC-VSTR-04,v_fofb_disabled,SR21A-PC-VSTR-04:FAST:DISABLED,
1908,SR21A-PC-VSTR-04,v_sofb_disabled,SR21A-PC-VSTR-04:SLOW:DISABLED,
1911,SR21A-PC-Q1AB-06,b1,SR21A-PC-Q1AB-06:I,SR21A-PC-Q1AB-06:SETI
1914,SR21A-PC-S2A-05,b2,SR21A-PC-S2A-05:I,SR21A-PC-S2A-05:SETI
1914,SR21A-PC-HSTR-05,x_kick,SR21A-PC-HSTR-05:I,SR21A-PC-HSTR-05:SETI
1914,SR21A-PC-HSTR-05,h_fofb_disabled,SR21A-PC-HSTR-05:FAST:DISABLED,
1914,SR21A-PC-HSTR-05,h_sofb_disabled,SR21A-PC-HSTR-05:SLOW:DISABLED,
1914,SR21A-PC-VSTR-05,y_kick,SR21A-PC-VSTR-05:I,SR21A-PC-VSTR-05:SETI
1914,SR21A-PC-VSTR-05,v_fofb_disabled,SR21A-PC-VSTR-05:FAST:DISABLED,
1914,SR21A-PC-VSTR-05,v_sofb_disabled,SR21A-PC-VSTR-05:SLOW:DISABLED,
1917,SR21A-PC-Q2AB-07,b1,SR21A-PC-Q2AB-07:I,SR21A-PC-Q2AB-07:SETI
1919,SR21C-DI-EBPM-05,x,SR21C-DI-EBPM-05:SA:X,
1919,SR21C-DI-EBPM-05,y,SR21C-DI-EBPM-05:SA:Y,
1919,SR21C-DI-EBPM-05,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,
1919,SR21C-DI-EBPM-05,x_fofb_disabled,SR21C-PC-HBPM-05:FAST:DISABLED,
1919,SR21C-DI-EBPM-05,x_sofb_disabled,SR21C-PC-HBPM-05:SLOW:DISABLED,
1919,SR21C-DI-EBPM-05,y_fofb_disabled,SR21C-PC-VBPM-05:FAST:DISABLED,
1919,SR21C-DI-EBPM-05,y_sofb_disabled,SR21C-PC-VBPM-05:SLOW:DISABLED,
1922,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1925,SR21A-PC-S2C-06,b2,SR21A-PC-S2C-06:I,SR21A-PC-S2C-06:SETI
1925,SR21A-PC-HSTR-06,x_kick,SR21A-PC-HSTR-06:I,SR21A-PC-HSTR-06:SETI
1925,SR21A-PC-HSTR-06,h_fofb_disabled,SR21A-PC-HSTR-06:FAST:DISABLED,
1925,SR21A-PC-HSTR-06,h_sofb_disabled,SR21A-PC-HSTR-06:SLOW:DISABLED,
1925,SR21A-PC-VSTR-06,y_kick,SR21A-PC-VSTR-06:I,SR21A-PC-VSTR-06:SETI
1925,SR21A-PC-VSTR-06,v_fofb_disabled,SR21A-PC-VSTR-06:FAST:DISABLED,
1925,SR21A-PC-VSTR-06,v_sofb_disabled,SR21A-PC-VSTR-06:SLOW:DISABLED,
1928,SR21A-PC-Q3B-08,b1,SR21A-PC-Q3B-08:I,SR21A-PC-Q3B-08:SETI
1930,SR21C-DI-EBPM-06,x,SR21C-DI-EBPM-06:SA:X,
1930,SR21C-DI-EBPM-06,y,SR21C-DI-EBPM-06:SA:Y,
1930,SR21C-DI-EBPM-06,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,
1930,SR21C-DI-EBPM-06,x_fofb_disabled,SR21C-PC-HBPM-06:FAST:DISABLED,
1930,SR21C-DI-EBPM-06,x_sofb_disabled,SR21C-PC-HBPM-06:SLOW:DISABLED,
1930,SR21C-DI-EBPM-06,y_fofb_disabled,SR21C-PC-VBPM-06:FAST:DISABLED,
1930,SR21C-DI-EBPM-06,y_sofb_disabled,SR21C-PC-VBPM-06:SLOW:DISABLED,
1932,SR21A-PC-Q2B-09,b1,SR21A-PC-Q2B-09:I,SR21A-PC-Q2B-09:SETI
1935,SR21A-PC-S1C-07,b2,SR21A-PC-S1C-07:I,SR21A-PC-S1C-07:SETI
1935,SR21A-PC-HSTR-07,x_kick,SR21A-PC-HSTR-07:I,SR21A-PC-HSTR-07:SETI
1935,SR21A-PC-HSTR-07,h_fofb_disabled,SR21A-PC-HSTR-07:FAST:DISABLED,
1935,SR21A-PC-HSTR-07,h_sofb_disabled,SR21A-PC-HSTR-07:SLOW:DISABLED,
1935,SR21A-PC-VSTR-07,y_kick,SR21A-PC-VSTR-07:I,SR21A-PC-VSTR-07:SETI
1935,SR21A-PC-VSTR-07,v_fofb_disabled,SR21A-PC-VSTR-07:FAST:DISABLED,
1935,SR21A-PC-VSTR-07,v_sofb_disabled,SR21A-PC-VSTR-07:SLOW:DISABLED,
