id,name,type,length
961,961,BPM,0.000000
962,962,DRIFT,0.285350
963,963,QUAD,0.606300
964,964,DRIFT,0.231850
965,965,DRIFT,0.005000
966,966,SEXT,0.290000
967,967,DRIFT,0.005000
968,968,DRIFT,0.146800
969,969,QUAD,0.406400
970,970,DRIFT,1.288300
971,971,BPM,0.000000
972,972,DRIFT,0.002500
973,973,DRIFT,0.150000
974,974,HTRIM,0.000000
975,975,VTRIM,0.000000
976,976,DRIFT,0.150000
977,977,DRIFT,2.577500
978,978,source,0.000000
979,979,DRIFT,2.577500
980,980,DRIFT,0.150000
981,981,HTRIM,0.000000
982,982,VTRIM,0.000000
983,983,DRIFT,0.150000
984,984,DRIFT,0.002500
985,985,BPM,0.000000
986,986,DRIFT,1.288300
987,987,QUAD,0.406400
988,988,DRIFT,0.146800
989,989,DRIFT,0.005000
990,990,SEXT,0.290000
991,991,DRIFT,0.005000
992,992,DRIFT,0.231850
993,993,QUAD,0.606300
994,994,DRIFT,0.458350
995,995,QUAD,0.307000
996,996,DRIFT,0.196500
997,997,DRIFT,0.005000
998,998,SEXT,0.290000
999,999,DRIFT,0.005000
1000,1000,DRIFT,0.185000
1001,1001,BPM,0.000000
1002,1002,DRIFT,0.484000
1003,1003,BEND,0.933000
1004,1004,DRIFT,0.585800
1005,1005,QUAD,0.406400
1006,1006,DRIFT,0.158300
1007,1007,BPM,0.000000
1008,1008,DRIFT,0.263500
1009,1009,DRIFT,0.005000
1010,1010,SEXT,0.190000
1011,1011,DRIFT,0.005000
1012,1012,DRIFT,0.195200
1013,1013,QUAD,0.407600
1014,1014,DRIFT,0.118700
1015,1015,BPM,0.000000
1016,1016,DRIFT,0.116000
1017,1017,DRIFT,0.005000
1018,1018,SEXT,0.290000
1019,1019,DRIFT,0.005000
1020,1020,DRIFT,0.234700
1021,1021,QUAD,0.407600
1022,1022,DRIFT,0.195200
1023,1023,DRIFT,0.005000
1024,1024,SEXT,0.190000
1025,1025,DRIFT,0.005000
1026,1026,DRIFT,0.421800
1027,1027,QUAD,0.406400
1028,1028,DRIFT,0.101800
1029,1029,BPM,0.000000
1030,1030,DRIFT,0.484000
1031,1031,BEND,0.933000
1032,1032,DRIFT,0.669000
1033,1033,DRIFT,0.005000
1034,1034,SEXT,0.290000
1035,1035,DRIFT,0.005000
1036,1036,DRIFT,0.196500
1037,1037,QUAD,0.307000
1038,1038,DRIFT,0.173000
1039,1039,BPM,0.000000
1040,1040,DRIFT,0.285350
1041,1041,QUAD,0.606300
1042,1042,DRIFT,0.231850
1043,1043,DRIFT,0.005000
1044,1044,SEXT,0.290000
1045,1045,DRIFT,0.005000
1046,1046,DRIFT,0.146800
1047,1047,QUAD,0.406400
1048,1048,DRIFT,1.288300
1049,1049,BPM,0.000000
1050,1050,DRIFT,0.002500
1051,1051,DRIFT,2.002500
1052,1052,DRIFT,0.150000
1053,1053,HTRIM,0.000000
1054,1054,VTRIM,0.000000
1055,1055,DRIFT,0.150000
1056,1056,MPW12,1.150000
1057,1057,DRIFT,0.150000
1058,1058,HTRIM,0.000000
1059,1059,VTRIM,0.000000
1060,1060,DRIFT,0.150000
1061,1061,DRIFT,2.002500
1062,1062,DRIFT,0.002500
1063,1063,BPM,0.000000
1064,1064,DRIFT,1.288300
1065,1065,QUAD,0.406400
1066,1066,DRIFT,0.146800
1067,1067,DRIFT,0.005000
1068,1068,SEXT,0.290000
1069,1069,DRIFT,0.005000
1070,1070,DRIFT,0.231850
1071,1071,QUAD,0.606300
1072,1072,DRIFT,0.458350
1073,1073,QUAD,0.307000
1074,1074,DRIFT,0.196500
1075,1075,DRIFT,0.005000
1076,1076,SEXT,0.290000
1077,1077,DRIFT,0.005000
1078,1078,DRIFT,0.185000
1079,1079,BPM,0.000000
1080,1080,DRIFT,0.484000
1081,1081,BEND,0.933000
1082,1082,DRIFT,0.585800
1083,1083,QUAD,0.406400
1084,1084,DRIFT,0.158300
1085,1085,BPM,0.000000
1086,1086,DRIFT,0.263500
1087,1087,DRIFT,0.005000
1088,1088,SEXT,0.190000
1089,1089,DRIFT,0.005000
1090,1090,DRIFT,0.195200
1091,1091,QUAD,0.407600
1092,1092,DRIFT,0.118700
1093,1093,BPM,0.000000
1094,1094,DRIFT,0.116000
1095,1095,DRIFT,0.005000
1096,1096,SEXT,0.290000
1097,1097,DRIFT,0.005000
1098,1098,DRIFT,0.234700
1099,1099,QUAD,0.407600
1100,1100,DRIFT,0.195200
1101,1101,DRIFT,0.005000
1102,1102,SEXT,0.190000
1103,1103,DRIFT,0.005000
1104,1104,DRIFT,0.421800
1105,1105,QUAD,0.406400
1106,1106,DRIFT,0.101800
1107,1107,BPM,0.000000
1108,1108,DRIFT,0.484000
1109,1109,BEND,0.933000
1110,1110,DRIFT,0.669000
1111,1111,DRIFT,0.005000
1112,1112,SEXT,0.290000
1113,1113,DRIFT,0.005000
1114,1114,DRIFT,0.196500
1115,1115,QUAD,0.307000
1116,1116,DRIFT,0.173000
1117,1117,BPM,0.000000
1118,1118,DRIFT,0.285350
1119,1119,QUAD,0.606300
1120,1120,DRIFT,0.231850
1121,1121,DRIFT,0.005000
1122,1122,SEXT,0.290000
1123,1123,DRIFT,0.005000
1124,1124,DRIFT,0.146800
1125,1125,QUAD,0.406400
1126,1126,DRIFT,0.288340
1127,1127,QUAD,0.300000
1128,1128,DRIFT,0.152700
1129,1129,DRIFT,0.050000
1130,1130,HCHICA,0.000000
1131,1131,DRIFT,0.050000
1132,1132,DRIFT,0.310760
1133,1133,BPM,0.000000
1134,1134,DRIFT,0.150000
1135,1135,HTRIM,0.000000
1136,1136,VTRIM,0.000000
1137,1137,DRIFT,0.150000
1138,1138,DRIFT,1.202985
1139,1139,source,0.000000
1140,1140,DRIFT,1.202985
1141,1141,DRIFT,0.150000
1142,1142,HTRIM,0.000000
1143,1143,VTRIM,0.000000
1144,1144,DRIFT,0.150000
1145,1145,BPM,0.000000
1146,1146,DRIFT,0.259750
1147,1147,DRIFT,0.564530
1148,1148,DRIFT,0.050000
1149,1149,HCHICA,0.000000
1150,1150,DRIFT,0.050000
1151,1151,DRIFT,0.385900
1152,1152,QUAD,0.600000
1153,1153,DRIFT,0.200150
1154,1154,QUAD,0.400000
1155,1155,DRIFT,0.092480
1156,1156,BPM,0.000000
1157,1157,DRIFT,0.081290
1158,1158,DRIFT,0.150000
1159,1159,HTRIM,0.000000
1160,1160,VTRIM,0.000000
1161,1161,DRIFT,0.150000
1162,1162,DRIFT,1.425865
1163,1163,source,0.000000
1164,1164,DRIFT,1.425865
1165,1165,DRIFT,0.150000
1166,1166,HTRIM,0.000000
1167,1167,VTRIM,0.000000
1168,1168,DRIFT,0.150000
1169,1169,BPM,0.000000
1170,1170,DRIFT,0.308440
1171,1171,DRIFT,0.050000
1172,1172,HCHICA,0.000000
1173,1173,DRIFT,0.050000
1174,1174,DRIFT,0.137760
1175,1175,QUAD,0.300000
1176,1176,DRIFT,0.196800
1177,1177,QUAD,0.406400
1178,1178,DRIFT,0.146800
1179,1179,DRIFT,0.005000
1180,1180,SEXT,0.290000
1181,1181,DRIFT,0.005000
1182,1182,DRIFT,0.231850
1183,1183,QUAD,0.606300
1184,1184,DRIFT,0.458350
1185,1185,QUAD,0.307000
1186,1186,DRIFT,0.196500
1187,1187,DRIFT,0.005000
1188,1188,SEXT,0.290000
1189,1189,DRIFT,0.005000
1190,1190,DRIFT,0.185000
1191,1191,BPM,0.000000
1192,1192,DRIFT,0.484000
1193,1193,BEND,0.933000
1194,1194,DRIFT,0.585800
1195,1195,QUAD,0.406400
1196,1196,DRIFT,0.158300
1197,1197,BPM,0.000000
1198,1198,DRIFT,0.263500
1199,1199,DRIFT,0.005000
1200,1200,SEXT,0.190000
1201,1201,DRIFT,0.005000
1202,1202,DRIFT,0.195200
1203,1203,QUAD,0.407600
1204,1204,DRIFT,0.118700
1205,1205,BPM,0.000000
1206,1206,DRIFT,0.116000
1207,1207,DRIFT,0.005000
1208,1208,SEXT,0.290000
1209,1209,DRIFT,0.005000
1210,1210,DRIFT,0.234700
1211,1211,QUAD,0.407600
1212,1212,DRIFT,0.195200
1213,1213,DRIFT,0.005000
1214,1214,SEXT,0.190000
1215,1215,DRIFT,0.005000
1216,1216,DRIFT,0.421800
1217,1217,QUAD,0.406400
1218,1218,DRIFT,0.101800
1219,1219,BPM,0.000000
1220,1220,DRIFT,0.484000
1221,1221,BEND,0.933000
1222,1222,DRIFT,0.669000
1223,1223,DRIFT,0.005000
1224,1224,SEXT,0.290000
1225,1225,DRIFT,0.005000
1226,1226,DRIFT,0.196500
1227,1227,QUAD,0.307000
1228,1228,DRIFT,0.173000
1229,1229,BPM,0.000000
1230,1230,DRIFT,0.285350
1231,1231,QUAD,0.606300
1232,1232,DRIFT,0.231850
1233,1233,DRIFT,0.005000
1234,1234,SEXT,0.290000
1235,1235,DRIFT,0.005000
1236,1236,DRIFT,0.146800
1237,1237,QUAD,0.406400
1238,1238,DRIFT,1.288300
1239,1239,BPM,0.000000
1240,1240,DRIFT,0.002500
1241,1241,DRIFT,0.150000
1242,1242,HTRIM,0.000000
1243,1243,VTRIM,0.000000
1244,1244,DRIFT,0.150000
1245,1245,DRIFT,2.577500
1246,1246,source,0.000000
1247,1247,DRIFT,2.577500
1248,1248,DRIFT,0.150000
1249,1249,HTRIM,0.000000
1250,1250,VTRIM,0.000000
1251,1251,DRIFT,0.150000
1252,1252,DRIFT,0.002500
1253,1253,BPM,0.000000
1254,1254,DRIFT,1.288300
1255,1255,QUAD,0.406400
1256,1256,DRIFT,0.146800
1257,1257,DRIFT,0.005000
1258,1258,SEXT,0.290000
1259,1259,DRIFT,0.005000
1260,1260,DRIFT,0.231850
1261,1261,QUAD,0.606300
1262,1262,DRIFT,0.458350
1263,1263,QUAD,0.307000
1264,1264,DRIFT,0.196500
1265,1265,DRIFT,0.005000
1266,1266,SEXT,0.290000
1267,1267,DRIFT,0.005000
1268,1268,DRIFT,0.185000
1269,1269,BPM,0.000000
1270,1270,DRIFT,0.484000
1271,1271,BEND,0.933000
1272,1272,DRIFT,0.585800
1273,1273,QUAD,0.406400
1274,1274,DRIFT,0.158300
1275,1275,BPM,0.000000
1276,1276,DRIFT,0.263500
1277,1277,DRIFT,0.005000
1278,1278,SEXT,0.190000
1279,1279,DRIFT,0.005000
1280,1280,DRIFT,0.195200
1281,1281,QUAD,0.407600
1282,1282,DRIFT,0.118700
1283,1283,BPM,0.000000
1284,1284,DRIFT,0.116000
1285,1285,DRIFT,0.005000
1286,1286,SEXT,0.290000
1287,1287,DRIFT,0.005000
1288,1288,DRIFT,0.234700
1289,1289,QUAD,0.407600
1290,1290,DRIFT,0.195200
1291,1291,DRIFT,0.005000
1292,1292,SEXT,0.190000
1293,1293,DRIFT,0.005000
1294,1294,DRIFT,0.421800
1295,1295,QUAD,0.406400
1296,1296,DRIFT,0.101800
1297,1297,BPM,0.000000
1298,1298,DRIFT,0.484000
1299,1299,BEND,0.933000
1300,1300,DRIFT,0.669000
1301,1301,DRIFT,0.005000
1302,1302,SEXT,0.290000
1303,1303,DRIFT,0.005000
1304,1304,DRIFT,0.196500
1305,1305,QUAD,0.307000
1306,1306,DRIFT,0.173000
1307,1307,BPM,0.000000
1308,1308,DRIFT,0.285350
1309,1309,QUAD,0.606300
1310,1310,DRIFT,0.231850
1311,1311,DRIFT,0.005000
1312,1312,SEXT,0.290000
1313,1313,DRIFT,0.005000
1314,1314,DRIFT,0.146800
1315,1315,QUAD,0.406400
1316,1316,DRIFT,1.288300
1317,1317,BPM,0.000000
1318,1318,DRIFT,0.002500
1319,1319,DRIFT,1.857500
1320,1320,DRIFT,0.150000
1321,1321,HTRIM,0.000000
1322,1322,VTRIM,0.000000
1323,1323,DRIFT,0.150000
1324,1324,MPW15,1.440000
1325,1325,DRIFT,0.150000
1326,1326,HTRIM,0.000000
1327,1327,VTRIM,0.000000
1328,1328,DRIFT,0.150000
1329,1329,DRIFT,1.857500
1330,1330,DRIFT,0.002500
1331,1331,BPM,0.000000
1332,1332,DRIFT,1.288300
1333,1333,QUAD,0.406400
1334,1334,DRIFT,0.146800
1335,1335,DRIFT,0.005000
1336,1336,SEXT,0.290000
1337,1337,DRIFT,0.005000
1338,1338,DRIFT,0.231850
1339,1339,QUAD,0.606300
1340,1340,DRIFT,0.458350
1341,1341,QUAD,0.307000
1342,1342,DRIFT,0.196500
1343,1343,DRIFT,0.005000
1344,1344,SEXT,0.290000
1345,1345,DRIFT,0.005000
1346,1346,DRIFT,0.185000
1347,1347,BPM,0.000000
1348,1348,DRIFT,0.484000
1349,1349,BEND,0.933000
1350,1350,DRIFT,0.585800
1351,1351,QUAD,0.406400
1352,1352,DRIFT,0.158300
1353,1353,BPM,0.000000
1354,1354,DRIFT,0.263500
1355,1355,DRIFT,0.005000
1356,1356,SEXT,0.190000
1357,1357,DRIFT,0.005000
1358,1358,DRIFT,0.195200
1359,1359,QUAD,0.407600
1360,1360,DRIFT,0.118700
1361,1361,BPM,0.000000
1362,1362,DRIFT,0.116000
1363,1363,DRIFT,0.005000
1364,1364,SEXT,0.290000
1365,1365,DRIFT,0.005000
1366,1366,DRIFT,0.234700
1367,1367,QUAD,0.407600
1368,1368,DRIFT,0.195200
1369,1369,DRIFT,0.005000
1370,1370,SEXT,0.190000
1371,1371,DRIFT,0.005000
1372,1372,DRIFT,0.421800
1373,1373,QUAD,0.406400
1374,1374,DRIFT,0.101800
1375,1375,BPM,0.000000
1376,1376,DRIFT,0.484000
1377,1377,BEND,0.933000
1378,1378,DRIFT,0.669000
1379,1379,DRIFT,0.005000
1380,1380,SEXT,0.290000
1381,1381,DRIFT,0.005000
1382,1382,DRIFT,0.196500
1383,1383,QUAD,0.307000
1384,1384,DRIFT,0.173000
1385,1385,BPM,0.000000
1386,1386,DRIFT,0.285350
1387,1387,QUAD,0.606300
1388,1388,DRIFT,0.231850
1389,1389,DRIFT,0.005000
1390,1390,SEXT,0.290000
1391,1391,DRIFT,0.005000
1392,1392,DRIFT,0.146800
1393,1393,QUAD,0.406400
1394,1394,DRIFT,1.288300
1395,1395,BPM,0.000000
1396,1396,DRIFT,0.002500
1397,1397,DRIFT,1.605500
1398,1398,DRIFT,0.150000
1399,1399,HTRIM,0.000000
1400,1400,VTRIM,0.000000
1401,1401,DRIFT,0.150000
1402,1402,DRIFT,0.972000
1403,1403,source,0.000000
1404,1404,DRIFT,0.972000
1405,1405,DRIFT,0.150000
1406,1406,HTRIM,0.000000
1407,1407,VTRIM,0.000000
1408,1408,DRIFT,0.150000
1409,1409,DRIFT,1.605500
1410,1410,DRIFT,0.002500
1411,1411,BPM,0.000000
1412,1412,DRIFT,1.288300
1413,1413,QUAD,0.406400
1414,1414,DRIFT,0.146800
1415,1415,DRIFT,0.005000
1416,1416,SEXT,0.290000
1417,1417,DRIFT,0.005000
1418,1418,DRIFT,0.231850
1419,1419,QUAD,0.606300
1420,1420,DRIFT,0.458350
1421,1421,QUAD,0.307000
1422,1422,DRIFT,0.196500
1423,1423,DRIFT,0.005000
1424,1424,SEXT,0.290000
1425,1425,DRIFT,0.005000
1426,1426,DRIFT,0.185000
1427,1427,BPM,0.000000
1428,1428,DRIFT,0.484000
1429,1429,BEND,0.933000
1430,1430,DRIFT,0.585800
1431,1431,QUAD,0.406400
1432,1432,DRIFT,0.158300
1433,1433,BPM,0.000000
1434,1434,DRIFT,0.263500
1435,1435,DRIFT,0.005000
1436,1436,SEXT,0.190000
1437,1437,DRIFT,0.005000
1438,1438,DRIFT,0.195200
1439,1439,QUAD,0.407600
1440,1440,DRIFT,0.118700
1441,1441,BPM,0.000000
1442,1442,DRIFT,0.116000
1443,1443,DRIFT,0.005000
1444,1444,SEXT,0.290000
1445,1445,DRIFT,0.005000
1446,1446,DRIFT,0.234700
1447,1447,QUAD,0.407600
1448,1448,DRIFT,0.195200
1449,1449,DRIFT,0.005000
1450,1450,SEXT,0.190000
1451,1451,DRIFT,0.005000
1452,1452,DRIFT,0.421800
1453,1453,QUAD,0.406400
1454,1454,DRIFT,0.101800
1455,1455,BPM,0.000000
1456,1456,DRIFT,0.484000
1457,1457,source,0.000000
1458,1458,BEND,0.933000
1459,1459,DRIFT,0.669000
1460,1460,DRIFT,0.005000
1461,1461,SEXT,0.290000
1462,1462,DRIFT,0.005000
1463,1463,DRIFT,0.196500
1464,1464,QUAD,0.307000
1465,1465,DRIFT,0.173000
1466,1466,BPM,0.000000
1467,1467,DRIFT,0.285350
1468,1468,QUAD,0.606300
1469,1469,DRIFT,0.231850
1470,1470,DRIFT,0.005000
1471,1471,SEXT,0.290000
1472,1472,DRIFT,0.005000
1473,1473,DRIFT,0.146800
1474,1474,QUAD,0.406400
1475,1475,DRIFT,1.288300
1476,1476,BPM,0.000000
1477,1477,DRIFT,4.380000
1478,1478,RF,0.000000
1479,1479,AP,0.000000
1480,1480,DRIFT,4.380000
1481,1481,BPM,0.000000
1482,1482,DRIFT,1.288300
1483,1483,QUAD,0.406400
1484,1484,DRIFT,0.146800
1485,1485,DRIFT,0.005000
1486,1486,SEXT,0.290000
1487,1487,DRIFT,0.005000
1488,1488,DRIFT,0.231850
1489,1489,QUAD,0.606300
1490,1490,DRIFT,0.458350
1491,1491,QUAD,0.307000
1492,1492,DRIFT,0.196500
1493,1493,DRIFT,0.005000
1494,1494,SEXT,0.290000
1495,1495,DRIFT,0.005000
1496,1496,DRIFT,0.185000
1497,1497,BPM,0.000000
1498,1498,DRIFT,0.484000
1499,1499,BEND,0.933000
1500,1500,DRIFT,0.585800
1501,1501,QUAD,0.406400
1502,1502,DRIFT,0.158300
1503,1503,BPM,0.000000
1504,1504,DRIFT,0.263500
1505,1505,DRIFT,0.005000
1506,1506,SEXT,0.190000
1507,1507,DRIFT,0.005000
1508,1508,DRIFT,0.195200
1509,1509,QUAD,0.407600
1510,1510,DRIFT,0.118700
1511,1511,BPM,0.000000
1512,1512,DRIFT,0.116000
1513,1513,DRIFT,0.005000
1514,1514,SEXT,0.290000
1515,1515,DRIFT,0.005000
1516,1516,DRIFT,0.234700
1517,1517,QUAD,0.407600
1518,1518,DRIFT,0.195200
1519,1519,DRIFT,0.005000
1520,1520,SEXT,0.190000
1521,1521,DRIFT,0.005000
1522,1522,DRIFT,0.421800
1523,1523,QUAD,0.406400
1524,1524,DRIFT,0.101800
1525,1525,BPM,0.000000
1526,1526,DRIFT,0.484000
1527,1527,BEND,0.933000
1528,1528,DRIFT,0.669000
1529,1529,DRIFT,0.005000
1530,1530,SEXT,0.290000
1531,1531,DRIFT,0.005000
1532,1532,DRIFT,0.196500
1533,1533,QUAD,0.307000
1534,1534,DRIFT,0.173000
1535,1535,BPM,0.000000
1536,1536,DRIFT,0.285350
1537,1537,QUAD,0.606300
1538,1538,DRIFT,0.231850
1539,1539,DRIFT,0.005000
1540,1540,SEXT,0.290000
1541,1541,DRIFT,0.005000
1542,1542,DRIFT,0.146800
1543,1543,QUAD,0.406400
1544,1544,DRIFT,1.288300
1545,1545,BPM,0.000000
1546,1546,DRIFT,0.002500
1547,1547,DRIFT,1.605500
1548,1548,DRIFT,0.150000
1549,1549,HTRIM,0.000000
1550,1550,VTRIM,0.000000
1551,1551,DRIFT,0.150000
1552,1552,DRIFT,0.972000
1553,1553,source,0.000000
1554,1554,DRIFT,0.972000
1555,1555,DRIFT,0.150000
1556,1556,HTRIM,0.000000
1557,1557,VTRIM,0.000000
1558,1558,DRIFT,0.150000
1559,1559,DRIFT,1.605500
1560,1560,DRIFT,0.002500
1561,1561,BPM,0.000000
1562,1562,DRIFT,1.288300
1563,1563,QUAD,0.406400
1564,1564,DRIFT,0.146800
1565,1565,DRIFT,0.005000
1566,1566,SEXT,0.290000
1567,1567,DRIFT,0.005000
1568,1568,DRIFT,0.231850
1569,1569,QUAD,0.606300
1570,1570,DRIFT,0.458350
1571,1571,QUAD,0.307000
1572,1572,DRIFT,0.196500
1573,1573,DRIFT,0.005000
1574,1574,SEXT,0.290000
1575,1575,DRIFT,0.005000
1576,1576,DRIFT,0.185000
1577,1577,BPM,0.000000
1578,1578,DRIFT,0.484000
1579,1579,BEND,0.933000
1580,1580,DRIFT,0.585800
1581,1581,QUAD,0.406400
1582,1582,DRIFT,0.158300
1583,1583,BPM,0.000000
1584,1584,DRIFT,0.263500
1585,1585,DRIFT,0.005000
1586,1586,SEXT,0.190000
1587,1587,DRIFT,0.005000
1588,1588,DRIFT,0.195200
1589,1589,QUAD,0.407600
1590,1590,DRIFT,0.118700
1591,1591,BPM,0.000000
1592,1592,DRIFT,0.116000
1593,1593,DRIFT,0.005000
1594,1594,SEXT,0.290000
1595,1595,DRIFT,0.005000
1596,1596,DRIFT,0.234700
1597,1597,QUAD,0.407600
1598,1598,DRIFT,0.195200
1599,1599,DRIFT,0.005000
1600,1600,SEXT,0.190000
1601,1601,DRIFT,0.005000
1602,1602,DRIFT,0.421800
1603,1603,QUAD,0.406400
1604,1604,DRIFT,0.101800
1605,1605,BPM,0.000000
1606,1606,DRIFT,0.484000
1607,1607,source,0.000000
1608,1608,BEND,0.933000
1609,1609,DRIFT,0.669000
1610,1610,DRIFT,0.005000
1611,1611,SEXT,0.290000
1612,1612,DRIFT,0.005000
1613,1613,DRIFT,0.196500
1614,1614,QUAD,0.307000
1615,1615,DRIFT,0.173000
1616,1616,BPM,0.000000
1617,1617,DRIFT,0.285350
1618,1618,QUAD,0.606300
1619,1619,DRIFT,0.231850
1620,1620,DRIFT,0.005000
1621,1621,SEXT,0.290000
1622,1622,DRIFT,0.005000
1623,1623,DRIFT,0.146800
1624,1624,QUAD,0.406400
1625,1625,DRIFT,1.288300
1626,1626,BPM,0.000000
1627,1627,DRIFT,0.002500
1628,1628,DRIFT,0.150000
1629,1629,HTRIM,0.000000
1630,1630,VTRIM,0.000000
1631,1631,DRIFT,0.150000
1632,1632,DRIFT,2.577500
1633,1633,source,0.000000
1634,1634,DRIFT,2.577500
1635,1635,DRIFT,0.150000
1636,1636,HTRIM,0.000000
1637,1637,VTRIM,0.000000
1638,1638,DRIFT,0.150000
1639,1639,DRIFT,0.002500
1640,1640,BPM,0.000000
1641,1641,DRIFT,1.288300
1642,1642,QUAD,0.406400
1643,1643,DRIFT,0.146800
1644,1644,DRIFT,0.005000
1645,1645,SEXT,0.290000
1646,1646,DRIFT,0.005000
1647,1647,DRIFT,0.231850
1648,1648,QUAD,0.606300
1649,1649,DRIFT,0.458350
1650,1650,QUAD,0.307000
1651,1651,DRIFT,0.196500
1652,1652,DRIFT,0.005000
1653,1653,SEXT,0.290000
1654,1654,DRIFT,0.005000
1655,1655,DRIFT,0.185000
1656,1656,BPM,0.000000
1657,1657,DRIFT,0.484000
1658,1658,BEND,0.933000
1659,1659,DRIFT,0.585800
1660,1660,QUAD,0.406400
1661,1661,DRIFT,0.158300
1662,1662,BPM,0.000000
1663,1663,DRIFT,0.263500
1664,1664,DRIFT,0.005000
1665,1665,SEXT,0.190000
1666,1666,DRIFT,0.005000
1667,1667,DRIFT,0.195200
1668,1668,QUAD,0.407600
1669,1669,DRIFT,0.118700
1670,1670,BPM,0.000000
1671,1671,DRIFT,0.116000
1672,1672,DRIFT,0.005000
1673,1673,SEXT,0.290000
1674,1674,DRIFT,0.005000
1675,1675,DRIFT,0.234700
1676,1676,QUAD,0.407600
1677,1677,DRIFT,0.195200
1678,1678,DRIFT,0.005000
1679,1679,SEXT,0.190000
1680,1680,DRIFT,0.005000
1681,1681,DRIFT,0.421800
1682,1682,QUAD,0.406400
1683,1683,DRIFT,0.101800
1684,1684,BPM,0.000000
1685,1685,DRIFT,0.484000
1686,1686,BEND,0.933000
1687,1687,DRIFT,0.669000
1688,1688,DRIFT,0.005000
1689,1689,SEXT,0.290000
1690,1690,DRIFT,0.005000
1691,1691,DRIFT,0.196500
1692,1692,QUAD,0.307000
1693,1693,DRIFT,0.173000
1694,1694,BPM,0.000000
1695,1695,DRIFT,0.285350
1696,1696,QUAD,0.606300
1697,1697,DRIFT,0.231850
1698,1698,DRIFT,0.005000
1699,1699,SEXT,0.290000
1700,1700,DRIFT,0.005000
1701,1701,DRIFT,0.146800
1702,1702,QUAD,0.406400
1703,1703,DRIFT,1.288300
1704,1704,BPM,0.000000
1705,1705,DRIFT,0.002500
1706,1706,DRIFT,0.227500
1707,1707,DRIFT,0.149000
1708,1708,DRIFT,0.050000
1709,1709,HCHICA,0.000000
1710,1710,DRIFT,0.050000
1711,1711,DRIFT,1.016000
1712,1712,DRIFT,0.050000
1713,1713,DRIFT,0.100000
1714,1714,HTRIM,0.000000
1715,1715,VTRIM,0.000000
1716,1716,DRIFT,0.100000
1717,1717,DRIFT,0.046000
1718,1718,DRIFT,1.014000
1719,1719,source,0.000000
1720,1720,DRIFT,1.014000
1721,1721,DRIFT,0.038000
1722,1722,DRIFT,0.050000
1723,1723,DRIFT,0.100000
1724,1724,HTRIM,0.000000
1725,1725,VTRIM,0.000000
1726,1726,DRIFT,0.100000
1727,1727,DRIFT,0.050000
1728,1728,DRIFT,0.022000
1729,1729,DRIFT,0.050000
1730,1730,HCHICA,0.000000
1731,1731,DRIFT,0.050000
1732,1732,DRIFT,0.022500
1733,1733,HTRIM,0.000000
1734,1734,VTRIM,0.000000
1735,1735,DRIFT,0.397500
1736,1736,source,0.000000
1737,1737,DRIFT,0.397500
1738,1738,HTRIM,0.000000
1739,1739,VTRIM,0.000000
1740,1740,DRIFT,0.130000
1741,1741,DRIFT,0.050000
1742,1742,DRIFT,0.050000
1743,1743,HCHICA,0.000000
1744,1744,DRIFT,0.050000
1745,1745,DRIFT,0.203000
1746,1746,DRIFT,0.178000
1747,1747,DRIFT,0.002500
1748,1748,BPM,0.000000
1749,1749,DRIFT,0.288300
1750,1750,DRIFT,1.000000
1751,1751,QUAD,0.406400
1752,1752,DRIFT,0.146800
1753,1753,DRIFT,0.005000
1754,1754,SEXT,0.290000
1755,1755,DRIFT,0.005000
1756,1756,DRIFT,0.231850
1757,1757,QUAD,0.606300
1758,1758,DRIFT,0.458350
1759,1759,QUAD,0.307000
1760,1760,DRIFT,0.196500
1761,1761,DRIFT,0.005000
1762,1762,SEXT,0.290000
1763,1763,DRIFT,0.005000
1764,1764,DRIFT,0.185000
1765,1765,BPM,0.000000
1766,1766,DRIFT,0.484000
1767,1767,BEND,0.933000
1768,1768,DRIFT,0.585800
1769,1769,QUAD,0.406400
1770,1770,DRIFT,0.158300
1771,1771,BPM,0.000000
1772,1772,DRIFT,0.263500
1773,1773,DRIFT,0.005000
1774,1774,SEXT,0.190000
1775,1775,DRIFT,0.005000
1776,1776,DRIFT,0.195200
1777,1777,QUAD,0.407600
1778,1778,DRIFT,0.118700
1779,1779,BPM,0.000000
1780,1780,DRIFT,0.116000
1781,1781,DRIFT,0.005000
1782,1782,SEXT,0.290000
1783,1783,DRIFT,0.005000
1784,1784,DRIFT,0.234700
1785,1785,QUAD,0.407600
1786,1786,DRIFT,0.195200
1787,1787,DRIFT,0.005000
1788,1788,SEXT,0.190000
1789,1789,DRIFT,0.005000
1790,1790,DRIFT,0.421800
1791,1791,QUAD,0.406400
1792,1792,DRIFT,0.101800
1793,1793,BPM,0.000000
1794,1794,DRIFT,0.484000
1795,1795,BEND,0.933000
1796,1796,DRIFT,0.669000
1797,1797,DRIFT,0.005000
1798,1798,SEXT,0.290000
1799,1799,DRIFT,0.005000
1800,1800,DRIFT,0.196500
1801,1801,QUAD,0.307000
1802,1802,DRIFT,0.173000
1803,1803,BPM,0.000000
1804,1804,DRIFT,0.285350
1805,1805,QUAD,0.606300
1806,1806,DRIFT,0.231850
1807,1807,DRIFT,0.005000
1808,1808,SEXT,0.290000
1809,1809,DRIFT,0.005000
1810,1810,DRIFT,0.146800
1811,1811,QUAD,0.406400
1812,1812,DRIFT,1.288300
