id,name,field,get_pv,set_pv
1698,SR19C-DI-EBPM-05,x,SR19C-DI-EBPM-05:SA:X,
1698,SR19C-DI-EBPM-05,y,SR19C-DI-EBPM-05:SA:Y,
1698,SR19C-DI-EBPM-05,enabled,SR19C-DI-EBPM-05:CF:ENABLED_S,
1698,SR19C-DI-EBPM-05,x_fofb_disabled,SR19C-PC-HBPM-05:FAST:DISABLED,
1698,SR19C-DI-EBPM-05,x_sofb_disabled,SR19C-PC-HBPM-05:SLOW:DISABLED,
1698,SR19C-DI-EBPM-05,y_fofb_disabled,SR19C-PC-VBPM-05:FAST:DISABLED,
1698,SR19C-DI-EBPM-05,y_sofb_disabled,SR19C-PC-VBPM-05:SLOW:DISABLED,
1700,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1703,SR19A-PC-S2B-06,b2,SR19A-PC-S2B-06:I,SR19A-PC-S2B-06:SETI
1703,SR19A-PC-HSTR-06,b0,SR19A-PC-HSTR-06:I,SR19A-PC-HSTR-06:SETI
1703,SR19A-PC-HSTR-06,h_fofb_disabled,SR19A-PC-HSTR-06:FAST:DISABLED,
1703,SR19A-PC-HSTR-06,h_sofb_disabled,SR19A-PC-HSTR-06:SLOW:DISABLED,
1703,SR19A-PC-VSTR-06,a0,SR19A-PC-VSTR-06:I,SR19A-PC-VSTR-06:SETI
1703,SR19A-PC-VSTR-06,v_fofb_disabled,SR19A-PC-VSTR-06:FAST:DISABLED,
1703,SR19A-PC-VSTR-06,v_sofb_disabled,SR19A-PC-VSTR-06:SLOW:DISABLED,
1706,SR19A-PC-Q3B-08,b1,SR19A-PC-Q3B-08:I,SR19A-PC-Q3B-08:SETI
1708,SR19C-DI-EBPM-06,x,SR19C-DI-EBPM-06:SA:X,
1708,SR19C-DI-EBPM-06,y,SR19C-DI-EBPM-06:SA:Y,
1708,SR19C-DI-EBPM-06,enabled,SR19C-DI-EBPM-06:CF:ENABLED_S,
1708,SR19C-DI-EBPM-06,x_fofb_disabled,SR19C-PC-HBPM-06:FAST:DISABLED,
1708,SR19C-DI-EBPM-06,x_sofb_disabled,SR19C-PC-HBPM-06:SLOW:DISABLED,
1708,SR19C-DI-EBPM-06,y_fofb_disabled,SR19C-PC-VBPM-06:FAST:DISABLED,
1708,SR19C-DI-EBPM-06,y_sofb_disabled,SR19C-PC-VBPM-06:SLOW:DISABLED,
1710,SR19A-PC-Q2B-09,b1,SR19A-PC-Q2B-09:I,SR19A-PC-Q2B-09:SETI
1713,SR19A-PC-S1B-07,b2,SR19A-PC-S1B-07:I,SR19A-PC-S1B-07:SETI
1713,SR19A-PC-HSTR-07,b0,SR19A-PC-HSTR-07:I,SR19A-PC-HSTR-07:SETI
1713,SR19A-PC-HSTR-07,h_fofb_disabled,SR19A-PC-HSTR-07:FAST:DISABLED,
1713,SR19A-PC-HSTR-07,h_sofb_disabled,SR19A-PC-HSTR-07:SLOW:DISABLED,
1713,SR19A-PC-VSTR-07,a0,SR19A-PC-VSTR-07:I,SR19A-PC-VSTR-07:SETI
1713,SR19A-PC-VSTR-07,v_fofb_disabled,SR19A-PC-VSTR-07:FAST:DISABLED,
1713,SR19A-PC-VSTR-07,v_sofb_disabled,SR19A-PC-VSTR-07:SLOW:DISABLED,
1716,SR19A-PC-Q1B-10,b1,SR19A-PC-Q1B-10:I,SR19A-PC-Q1B-10:SETI
1718,SR19C-DI-EBPM-07,x,SR19C-DI-EBPM-07:SA:X,
1718,SR19C-DI-EBPM-07,y,SR19C-DI-EBPM-07:SA:Y,
1718,SR19C-DI-EBPM-07,enabled,SR19C-DI-EBPM-07:CF:ENABLED_S,
1718,SR19C-DI-EBPM-07,x_fofb_disabled,SR19C-PC-HBPM-07:FAST:DISABLED,
1718,SR19C-DI-EBPM-07,x_sofb_disabled,SR19C-PC-HBPM-07:SLOW:DISABLED,
1718,SR19C-DI-EBPM-07,y_fofb_disabled,SR19C-PC-VBPM-07:FAST:DISABLED,
1718,SR19C-DI-EBPM-07,y_sofb_disabled,SR19C-PC-VBPM-07:SLOW:DISABLED,
1762,SR20C-DI-EBPM-01,x,SR20C-DI-EBPM-01:SA:X,
1762,SR20C-DI-EBPM-01,y,SR20C-DI-EBPM-01:SA:Y,
1762,SR20C-DI-EBPM-01,enabled,SR20C-DI-EBPM-01:CF:ENABLED_S,
1762,SR20C-DI-EBPM-01,x_fofb_disabled,SR20C-PC-HBPM-01:FAST:DISABLED,
1762,SR20C-DI-EBPM-01,x_sofb_disabled,SR20C-PC-HBPM-01:SLOW:DISABLED,
1762,SR20C-DI-EBPM-01,y_fofb_disabled,SR20C-PC-VBPM-01:FAST:DISABLED,
1762,SR20C-DI-EBPM-01,y_sofb_disabled,SR20C-PC-VBPM-01:SLOW:DISABLED,
1765,SR20A-PC-Q1B-01,b1,SR20A-PC-Q1B-01:I,SR20A-PC-Q1B-01:SETI
1768,SR20A-PC-S1C-01,b2,SR20A-PC-S1C-01:I,SR20A-PC-S1C-01:SETI
1768,SR20A-PC-HSTR-01,b0,SR20A-PC-HSTR-01:I,SR20A-PC-HSTR-01:SETI
1768,SR20A-PC-HSTR-01,h_fofb_disabled,SR20A-PC-HSTR-01:FAST:DISABLED,
1768,SR20A-PC-HSTR-01,h_sofb_disabled,SR20A-PC-HSTR-01:SLOW:DISABLED,
1768,SR20A-PC-VSTR-01,a0,SR20A-PC-VSTR-01:I,SR20A-PC-VSTR-01:SETI
1768,SR20A-PC-VSTR-01,v_fofb_disabled,SR20A-PC-VSTR-01:FAST:DISABLED,
1768,SR20A-PC-VSTR-01,v_sofb_disabled,SR20A-PC-VSTR-01:SLOW:DISABLED,
1771,SR20A-PC-Q2B-02,b1,SR20A-PC-Q2B-02:I,SR20A-PC-Q2B-02:SETI
1773,SR20A-PC-Q3B-03,b1,SR20A-PC-Q3B-03:I,SR20A-PC-Q3B-03:SETI
1776,SR20A-PC-S2C-02,b2,SR20A-PC-S2C-02:I,SR20A-PC-S2C-02:SETI
1776,SR20A-PC-HSTR-02,b0,SR20A-PC-HSTR-02:I,SR20A-PC-HSTR-02:SETI
1776,SR20A-PC-HSTR-02,h_fofb_disabled,SR20A-PC-HSTR-02:FAST:DISABLED,
1776,SR20A-PC-HSTR-02,h_sofb_disabled,SR20A-PC-HSTR-02:SLOW:DISABLED,
1776,SR20A-PC-VSTR-02,a0,SR20A-PC-VSTR-02:I,SR20A-PC-VSTR-02:SETI
1776,SR20A-PC-VSTR-02,v_fofb_disabled,SR20A-PC-VSTR-02:FAST:DISABLED,
1776,SR20A-PC-VSTR-02,v_sofb_disabled,SR20A-PC-VSTR-02:SLOW:DISABLED,
1779,SR20C-DI-EBPM-02,x,SR20C-DI-EBPM-02:SA:X,
1779,SR20C-DI-EBPM-02,y,SR20C-DI-EBPM-02:SA:Y,
1779,SR20C-DI-EBPM-02,enabled,SR20C-DI-EBPM-02:CF:ENABLED_S,
1779,SR20C-DI-EBPM-02,x_fofb_disabled,SR20C-PC-HBPM-02:FAST:DISABLED,
1779,SR20C-DI-EBPM-02,x_sofb_disabled,SR20C-PC-HBPM-02:SLOW:DISABLED,
1779,SR20C-DI-EBPM-02,y_fofb_disabled,SR20C-PC-VBPM-02:FAST:DISABLED,
1779,SR20C-DI-EBPM-02,y_sofb_disabled,SR20C-PC-VBPM-02:SLOW:DISABLED,
1781,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1783,SR20A-PC-Q2AB-04,b1,SR20A-PC-Q2AB-04:I,SR20A-PC-Q2AB-04:SETI
1785,SR20C-DI-EBPM-03,x,SR20C-DI-EBPM-03:SA:X,
1785,SR20C-DI-EBPM-03,y,SR20C-DI-EBPM-03:SA:Y,
1785,SR20C-DI-EBPM-03,enabled,SR20C-DI-EBPM-03:CF:ENABLED_S,
1785,SR20C-DI-EBPM-03,x_fofb_disabled,SR20C-PC-HBPM-03:FAST:DISABLED,
1785,SR20C-DI-EBPM-03,x_sofb_disabled,SR20C-PC-HBPM-03:SLOW:DISABLED,
1785,SR20C-DI-EBPM-03,y_fofb_disabled,SR20C-PC-VBPM-03:FAST:DISABLED,
1785,SR20C-DI-EBPM-03,y_sofb_disabled,SR20C-PC-VBPM-03:SLOW:DISABLED,
1788,SR20A-PC-S2A-03,b2,SR20A-PC-S2A-03:I,SR20A-PC-S2A-03:SETI
1788,SR20A-PC-HSTR-03,b0,SR20A-PC-HSTR-03:I,SR20A-PC-HSTR-03:SETI
1788,SR20A-PC-HSTR-03,h_fofb_disabled,SR20A-PC-HSTR-03:FAST:DISABLED,
1788,SR20A-PC-HSTR-03,h_sofb_disabled,SR20A-PC-HSTR-03:SLOW:DISABLED,
1788,SR20A-PC-VSTR-03,a0,SR20A-PC-VSTR-03:I,SR20A-PC-VSTR-03:SETI
1788,SR20A-PC-VSTR-03,v_fofb_disabled,SR20A-PC-VSTR-03:FAST:DISABLED,
1788,SR20A-PC-VSTR-03,v_sofb_disabled,SR20A-PC-VSTR-03:SLOW:DISABLED,
1791,SR20A-PC-Q1AB-05,b1,SR20A-PC-Q1AB-05:I,SR20A-PC-Q1AB-05:SETI
1793,SR20C-DI-EBPM-04,x,SR20C-DI-EBPM-04:SA:X,
1793,SR20C-DI-EBPM-04,y,SR20C-DI-EBPM-04:SA:Y,
1793,SR20C-DI-EBPM-04,enabled,SR20C-DI-EBPM-04:CF:ENABLED_S,
1793,SR20C-DI-EBPM-04,x_fofb_disabled,SR20C-PC-HBPM-04:FAST:DISABLED,
1793,SR20C-DI-EBPM-04,x_sofb_disabled,SR20C-PC-HBPM-04:SLOW:DISABLED,
1793,SR20C-DI-EBPM-04,y_fofb_disabled,SR20C-PC-VBPM-04:FAST:DISABLED,
1793,SR20C-DI-EBPM-04,y_sofb_disabled,SR20C-PC-VBPM-04:SLOW:DISABLED,
1796,SR20A-PC-S1A-04,b2,SR20A-PC-S1A-04:I,SR20A-PC-S1A-04:SETI
1796,SR20A-PC-HSTR-04,b0,SR20A-PC-HSTR-04:I,SR20A-PC-HSTR-04:SETI
1796,SR20A-PC-HSTR-04,h_fofb_disabled,SR20A-PC-HSTR-04:FAST:DISABLED,
1796,SR20A-PC-HSTR-04,h_sofb_disabled,SR20A-PC-HSTR-04:SLOW:DISABLED,
1796,SR20A-PC-VSTR-04,a0,SR20A-PC-VSTR-04:I,SR20A-PC-VSTR-04:SETI
1796,SR20A-PC-VSTR-04,v_fofb_disabled,SR20A-PC-VSTR-04:FAST:DISABLED,
1796,SR20A-PC-VSTR-04,v_sofb_disabled,SR20A-PC-VSTR-04:SLOW:DISABLED,
1799,SR20A-PC-Q1AD-06,b1,SR20A-PC-Q1AD-06:I,SR20A-PC-Q1AD-06:SETI
1802,SR20A-PC-S2A-05,b2,SR20A-PC-S2A-05:I,SR20A-PC-S2A-05:SETI
1802,SR20A-PC-HSTR-05,b0,SR20A-PC-HSTR-05:I,SR20A-PC-HSTR-05:SETI
1802,SR20A-PC-HSTR-05,h_fofb_disabled,SR20A-PC-HSTR-05:FAST:DISABLED,
1802,SR20A-PC-HSTR-05,h_sofb_disabled,SR20A-PC-HSTR-05:SLOW:DISABLED,
1802,SR20A-PC-VSTR-05,a0,SR20A-PC-VSTR-05:I,SR20A-PC-VSTR-05:SETI
1802,SR20A-PC-VSTR-05,v_fofb_disabled,SR20A-PC-VSTR-05:FAST:DISABLED,
1802,SR20A-PC-VSTR-05,v_sofb_disabled,SR20A-PC-VSTR-05:SLOW:DISABLED,
1805,SR20A-PC-Q2AD-07,b1,SR20A-PC-Q2AD-07:I,SR20A-PC-Q2AD-07:SETI
1807,SR20C-DI-EBPM-05,x,SR20C-DI-EBPM-05:SA:X,
1807,SR20C-DI-EBPM-05,y,SR20C-DI-EBPM-05:SA:Y,
1807,SR20C-DI-EBPM-05,enabled,SR20C-DI-EBPM-05:CF:ENABLED_S,
1807,SR20C-DI-EBPM-05,x_fofb_disabled,SR20C-PC-HBPM-05:FAST:DISABLED,
1807,SR20C-DI-EBPM-05,x_sofb_disabled,SR20C-PC-HBPM-05:SLOW:DISABLED,
1807,SR20C-DI-EBPM-05,y_fofb_disabled,SR20C-PC-VBPM-05:FAST:DISABLED,
1807,SR20C-DI-EBPM-05,y_sofb_disabled,SR20C-PC-VBPM-05:SLOW:DISABLED,
1809,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1812,SR20A-PC-S2D-06,b2,SR20A-PC-S2D-06:I,SR20A-PC-S2D-06:SETI
1812,SR20A-PC-HSTR-06,b0,SR20A-PC-HSTR-06:I,SR20A-PC-HSTR-06:SETI
1812,SR20A-PC-HSTR-06,h_fofb_disabled,SR20A-PC-HSTR-06:FAST:DISABLED,
1812,SR20A-PC-HSTR-06,h_sofb_disabled,SR20A-PC-HSTR-06:SLOW:DISABLED,
1812,SR20A-PC-VSTR-06,a0,SR20A-PC-VSTR-06:I,SR20A-PC-VSTR-06:SETI
1812,SR20A-PC-VSTR-06,v_fofb_disabled,SR20A-PC-VSTR-06:FAST:DISABLED,
1812,SR20A-PC-VSTR-06,v_sofb_disabled,SR20A-PC-VSTR-06:SLOW:DISABLED,
1815,SR20A-PC-Q3D-08,b1,SR20A-PC-Q3D-08:I,SR20A-PC-Q3D-08:SETI
1817,SR20C-DI-EBPM-06,x,SR20C-DI-EBPM-06:SA:X,
1817,SR20C-DI-EBPM-06,y,SR20C-DI-EBPM-06:SA:Y,
1817,SR20C-DI-EBPM-06,enabled,SR20C-DI-EBPM-06:CF:ENABLED_S,
1817,SR20C-DI-EBPM-06,x_fofb_disabled,SR20C-PC-HBPM-06:FAST:DISABLED,
1817,SR20C-DI-EBPM-06,x_sofb_disabled,SR20C-PC-HBPM-06:SLOW:DISABLED,
1817,SR20C-DI-EBPM-06,y_fofb_disabled,SR20C-PC-VBPM-06:FAST:DISABLED,
1817,SR20C-DI-EBPM-06,y_sofb_disabled,SR20C-PC-VBPM-06:SLOW:DISABLED,
1819,SR20A-PC-Q2D-09,b1,SR20A-PC-Q2D-09:I,SR20A-PC-Q2D-09:SETI
1822,SR20A-PC-S1D-07,b2,SR20A-PC-S1D-07:I,SR20A-PC-S1D-07:SETI
1822,SR20A-PC-HSTR-07,b0,SR20A-PC-HSTR-07:I,SR20A-PC-HSTR-07:SETI
1822,SR20A-PC-HSTR-07,h_fofb_disabled,SR20A-PC-HSTR-07:FAST:DISABLED,
1822,SR20A-PC-HSTR-07,h_sofb_disabled,SR20A-PC-HSTR-07:SLOW:DISABLED,
1822,SR20A-PC-VSTR-07,a0,SR20A-PC-VSTR-07:I,SR20A-PC-VSTR-07:SETI
1822,SR20A-PC-VSTR-07,v_fofb_disabled,SR20A-PC-VSTR-07:FAST:DISABLED,
1822,SR20A-PC-VSTR-07,v_sofb_disabled,SR20A-PC-VSTR-07:SLOW:DISABLED,
1825,SR20A-PC-Q1D-10,b1,SR20A-PC-Q1D-10:I,SR20A-PC-Q1D-10:SETI
1827,SR20C-DI-EBPM-07,x,SR20C-DI-EBPM-07:SA:X,
1827,SR20C-DI-EBPM-07,y,SR20C-DI-EBPM-07:SA:Y,
1827,SR20C-DI-EBPM-07,enabled,SR20C-DI-EBPM-07:CF:ENABLED_S,
1827,SR20C-DI-EBPM-07,x_fofb_disabled,SR20C-PC-HBPM-07:FAST:DISABLED,
1827,SR20C-DI-EBPM-07,x_sofb_disabled,SR20C-PC-HBPM-07:SLOW:DISABLED,
1827,SR20C-DI-EBPM-07,y_fofb_disabled,SR20C-PC-VBPM-07:FAST:DISABLED,
1827,SR20C-DI-EBPM-07,y_sofb_disabled,SR20C-PC-VBPM-07:SLOW:DISABLED,
1841,SR21C-DI-EBPM-01,x,SR21C-DI-EBPM-01:SA:X,
1841,SR21C-DI-EBPM-01,y,SR21C-DI-EBPM-01:SA:Y,
1841,SR21C-DI-EBPM-01,enabled,SR21C-DI-EBPM-01:CF:ENABLED_S,
1841,SR21C-DI-EBPM-01,x_fofb_disabled,SR21C-PC-HBPM-01:FAST:DISABLED,
1841,SR21C-DI-EBPM-01,x_sofb_disabled,SR21C-PC-HBPM-01:SLOW:DISABLED,
1841,SR21C-DI-EBPM-01,y_fofb_disabled,SR21C-PC-VBPM-01:FAST:DISABLED,
1841,SR21C-DI-EBPM-01,y_sofb_disabled,SR21C-PC-VBPM-01:SLOW:DISABLED,
1843,SR21A-PC-Q1D-01,b1,SR21A-PC-Q1D-01:I,SR21A-PC-Q1D-01:SETI
1846,SR21A-PC-S1D-01,b2,SR21A-PC-S1D-01:I,SR21A-PC-S1D-01:SETI
1846,SR21A-PC-HSTR-01,b0,SR21A-PC-HSTR-01:I,SR21A-PC-HSTR-01:SETI
1846,SR21A-PC-HSTR-01,h_fofb_disabled,SR21A-PC-HSTR-01:FAST:DISABLED,
1846,SR21A-PC-HSTR-01,h_sofb_disabled,SR21A-PC-HSTR-01:SLOW:DISABLED,
1846,SR21A-PC-VSTR-01,a0,SR21A-PC-VSTR-01:I,SR21A-PC-VSTR-01:SETI
1846,SR21A-PC-VSTR-01,v_fofb_disabled,SR21A-PC-VSTR-01:FAST:DISABLED,
1846,SR21A-PC-VSTR-01,v_sofb_disabled,SR21A-PC-VSTR-01:SLOW:DISABLED,
1849,SR21A-PC-Q2D-02,b1,SR21A-PC-Q2D-02:I,SR21A-PC-Q2D-02:SETI
1851,SR21A-PC-Q3D-03,b1,SR21A-PC-Q3D-03:I,SR21A-PC-Q3D-03:SETI
1854,SR21A-PC-S2D-02,b2,SR21A-PC-S2D-02:I,SR21A-PC-S2D-02:SETI
1854,SR21A-PC-HSTR-02,b0,SR21A-PC-HSTR-02:I,SR21A-PC-HSTR-02:SETI
1854,SR21A-PC-HSTR-02,h_fofb_disabled,SR21A-PC-HSTR-02:FAST:DISABLED,
1854,SR21A-PC-HSTR-02,h_sofb_disabled,SR21A-PC-HSTR-02:SLOW:DISABLED,
1854,SR21A-PC-VSTR-02,a0,SR21A-PC-VSTR-02:I,SR21A-PC-VSTR-02:SETI
1854,SR21A-PC-VSTR-02,v_fofb_disabled,SR21A-PC-VSTR-02:FAST:DISABLED,
1854,SR21A-PC-VSTR-02,v_sofb_disabled,SR21A-PC-VSTR-02:SLOW:DISABLED,
1857,SR21C-DI-EBPM-02,x,SR21C-DI-EBPM-02:SA:X,
1857,SR21C-DI-EBPM-02,y,SR21C-DI-EBPM-02:SA:Y,
1857,SR21C-DI-EBPM-02,enabled,SR21C-DI-EBPM-02:CF:ENABLED_S,
1857,SR21C-DI-EBPM-02,x_fofb_disabled,SR21C-PC-HBPM-02:FAST:DISABLED,
1857,SR21C-DI-EBPM-02,x_sofb_disabled,SR21C-PC-HBPM-02:SLOW:DISABLED,
1857,SR21C-DI-EBPM-02,y_fofb_disabled,SR21C-PC-VBPM-02:FAST:DISABLED,
1857,SR21C-DI-EBPM-02,y_sofb_disabled,SR21C-PC-VBPM-02:SLOW:DISABLED,
1859,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1861,SR21A-PC-Q2AD-04,b1,SR21A-PC-Q2AD-04:I,SR21A-PC-Q2AD-04:SETI
1863,SR21C-DI-EBPM-03,x,SR21C-DI-EBPM-03:SA:X,
1863,SR21C-DI-EBPM-03,y,SR21C-DI-EBPM-03:SA:Y,
1863,SR21C-DI-EBPM-03,enabled,SR21C-DI-EBPM-03:CF:ENABLED_S,
1863,SR21C-DI-EBPM-03,x_fofb_disabled,SR21C-PC-HBPM-03:FAST:DISABLED,
1863,SR21C-DI-EBPM-03,x_sofb_disabled,SR21C-PC-HBPM-03:SLOW:DISABLED,
1863,SR21C-DI-EBPM-03,y_fofb_disabled,SR21C-PC-VBPM-03:FAST:DISABLED,
1863,SR21C-DI-EBPM-03,y_sofb_disabled,SR21C-PC-VBPM-03:SLOW:DISABLED,
1866,SR21A-PC-S2A-03,b2,SR21A-PC-S2A-03:I,SR21A-PC-S2A-03:SETI
1866,SR21A-PC-HSTR-03,b0,SR21A-PC-HSTR-03:I,SR21A-PC-HSTR-03:SETI
1866,SR21A-PC-HSTR-03,h_fofb_disabled,SR21A-PC-HSTR-03:FAST:DISABLED,
1866,SR21A-PC-HSTR-03,h_sofb_disabled,SR21A-PC-HSTR-03:SLOW:DISABLED,
1866,SR21A-PC-VSTR-03,a0,SR21A-PC-VSTR-03:I,SR21A-PC-VSTR-03:SETI
1866,SR21A-PC-VSTR-03,v_fofb_disabled,SR21A-PC-VSTR-03:FAST:DISABLED,
1866,SR21A-PC-VSTR-03,v_sofb_disabled,SR21A-PC-VSTR-03:SLOW:DISABLED,
1869,SR21A-PC-Q1AD-05,b1,SR21A-PC-Q1AD-05:I,SR21A-PC-Q1AD-05:SETI
1871,SR21C-DI-EBPM-04,x,SR21C-DI-EBPM-04:SA:X,
1871,SR21C-DI-EBPM-04,y,SR21C-DI-EBPM-04:SA:Y,
1871,SR21C-DI-EBPM-04,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,
1871,SR21C-DI-EBPM-04,x_fofb_disabled,SR21C-PC-HBPM-04:FAST:DISABLED,
1871,SR21C-DI-EBPM-04,x_sofb_disabled,SR21C-PC-HBPM-04:SLOW:DISABLED,
1871,SR21C-DI-EBPM-04,y_fofb_disabled,SR21C-PC-VBPM-04:FAST:DISABLED,
1871,SR21C-DI-EBPM-04,y_sofb_disabled,SR21C-PC-VBPM-04:SLOW:DISABLED,
1874,SR21A-PC-S1A-04,b2,SR21A-PC-S1A-04:I,SR21A-PC-S1A-04:SETI
1874,SR21A-PC-HSTR-04,b0,SR21A-PC-HSTR-04:I,SR21A-PC-HSTR-04:SETI
1874,SR21A-PC-HSTR-04,h_fofb_disabled,SR21A-PC-HSTR-04:FAST:DISABLED,
1874,SR21A-PC-HSTR-04,h_sofb_disabled,SR21A-PC-HSTR-04:SLOW:DISABLED,
1874,SR21A-PC-VSTR-04,a0,SR21A-PC-VSTR-04:I,SR21A-PC-VSTR-04:SETI
1874,SR21A-PC-VSTR-04,v_fofb_disabled,SR21A-PC-VSTR-04:FAST:DISABLED,
1874,SR21A-PC-VSTR-04,v_sofb_disabled,SR21A-PC-VSTR-04:SLOW:DISABLED,
1877,SR21A-PC-Q1AB-06,b1,SR21A-PC-Q1AB-06:I,SR21A-PC-Q1AB-06:SETI
1880,SR21A-PC-S2A-05,b2,SR21A-PC-S2A-05:I,SR21A-PC-S2A-05:SETI
1880,SR21A-PC-HSTR-05,b0,SR21A-PC-HSTR-05:I,SR21A-PC-HSTR-05:SETI
1880,SR21A-PC-HSTR-05,h_fofb_disabled,SR21A-PC-HSTR-05:FAST:DISABLED,
1880,SR21A-PC-HSTR-05,h_sofb_disabled,SR21A-PC-HSTR-05:SLOW:DISABLED,
1880,SR21A-PC-VSTR-05,a0,SR21A-PC-VSTR-05:I,SR21A-PC-VSTR-05:SETI
1880,SR21A-PC-VSTR-05,v_fofb_disabled,SR21A-PC-VSTR-05:FAST:DISABLED,
1880,SR21A-PC-VSTR-05,v_sofb_disabled,SR21A-PC-VSTR-05:SLOW:DISABLED,
1883,SR21A-PC-Q2AB-07,b1,SR21A-PC-Q2AB-07:I,SR21A-PC-Q2AB-07:SETI
1885,SR21C-DI-EBPM-05,x,SR21C-DI-EBPM-05:SA:X,
1885,SR21C-DI-EBPM-05,y,SR21C-DI-EBPM-05:SA:Y,
1885,SR21C-DI-EBPM-05,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,
1885,SR21C-DI-EBPM-05,x_fofb_disabled,SR21C-PC-HBPM-05:FAST:DISABLED,
1885,SR21C-DI-EBPM-05,x_sofb_disabled,SR21C-PC-HBPM-05:SLOW:DISABLED,
1885,SR21C-DI-EBPM-05,y_fofb_disabled,SR21C-PC-VBPM-05:FAST:DISABLED,
1885,SR21C-DI-EBPM-05,y_sofb_disabled,SR21C-PC-VBPM-05:SLOW:DISABLED,
1888,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
1891,SR21A-PC-S2C-06,b2,SR21A-PC-S2C-06:I,SR21A-PC-S2C-06:SETI
1891,SR21A-PC-HSTR-06,b0,SR21A-PC-HSTR-06:I,SR21A-PC-HSTR-06:SETI
1891,SR21A-PC-HSTR-06,h_fofb_disabled,SR21A-PC-HSTR-06:FAST:DISABLED,
1891,SR21A-PC-HSTR-06,h_sofb_disabled,SR21A-PC-HSTR-06:SLOW:DISABLED,
1891,SR21A-PC-VSTR-06,a0,SR21A-PC-VSTR-06:I,SR21A-PC-VSTR-06:SETI
1891,SR21A-PC-VSTR-06,v_fofb_disabled,SR21A-PC-VSTR-06:FAST:DISABLED,
1891,SR21A-PC-VSTR-06,v_sofb_disabled,SR21A-PC-VSTR-06:SLOW:DISABLED,
1894,SR21A-PC-Q3B-08,b1,SR21A-PC-Q3B-08:I,SR21A-PC-Q3B-08:SETI
1896,SR21C-DI-EBPM-06,x,SR21C-DI-EBPM-06:SA:X,
1896,SR21C-DI-EBPM-06,y,SR21C-DI-EBPM-06:SA:Y,
1896,SR21C-DI-EBPM-06,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,
1896,SR21C-DI-EBPM-06,x_fofb_disabled,SR21C-PC-HBPM-06:FAST:DISABLED,
1896,SR21C-DI-EBPM-06,x_sofb_disabled,SR21C-PC-HBPM-06:SLOW:DISABLED,
1896,SR21C-DI-EBPM-06,y_fofb_disabled,SR21C-PC-VBPM-06:FAST:DISABLED,
1896,SR21C-DI-EBPM-06,y_sofb_disabled,SR21C-PC-VBPM-06:SLOW:DISABLED,
1898,SR21A-PC-Q2B-09,b1,SR21A-PC-Q2B-09:I,SR21A-PC-Q2B-09:SETI
1901,SR21A-PC-S1C-07,b2,SR21A-PC-S1C-07:I,SR21A-PC-S1C-07:SETI
1901,SR21A-PC-HSTR-07,b0,SR21A-PC-HSTR-07:I,SR21A-PC-HSTR-07:SETI
1901,SR21A-PC-HSTR-07,h_fofb_disabled,SR21A-PC-HSTR-07:FAST:DISABLED,
1901,SR21A-PC-HSTR-07,h_sofb_disabled,SR21A-PC-HSTR-07:SLOW:DISABLED,
1901,SR21A-PC-VSTR-07,a0,SR21A-PC-VSTR-07:I,SR21A-PC-VSTR-07:SETI
1901,SR21A-PC-VSTR-07,v_fofb_disabled,SR21A-PC-VSTR-07:FAST:DISABLED,
1901,SR21A-PC-VSTR-07,v_sofb_disabled,SR21A-PC-VSTR-07:SLOW:DISABLED,
1904,SR21A-PC-Q1B-10,b1,SR21A-PC-Q1B-10:I,SR21A-PC-Q1B-10:SETI
1906,SR21C-DI-EBPM-07,x,SR21C-DI-EBPM-07:SA:X,
1906,SR21C-DI-EBPM-07,y,SR21C-DI-EBPM-07:SA:Y,
1906,SR21C-DI-EBPM-07,enabled,SR21C-DI-EBPM-07:CF:ENABLED_S,
1906,SR21C-DI-EBPM-07,x_fofb_disabled,SR21C-PC-HBPM-07:FAST:DISABLED,
1906,SR21C-DI-EBPM-07,x_sofb_disabled,SR21C-PC-HBPM-07:SLOW:DISABLED,
1906,SR21C-DI-EBPM-07,y_fofb_disabled,SR21C-PC-VBPM-07:FAST:DISABLED,
1906,SR21C-DI-EBPM-07,y_sofb_disabled,SR21C-PC-VBPM-07:SLOW:DISABLED,
1920,SR22C-DI-EBPM-01,x,SR22C-DI-EBPM-01:SA:X,
1920,SR22C-DI-EBPM-01,y,SR22C-DI-EBPM-01:SA:Y,
1920,SR22C-DI-EBPM-01,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,
1920,SR22C-DI-EBPM-01,x_fofb_disabled,SR22C-PC-HBPM-01:FAST:DISABLED,
1920,SR22C-DI-EBPM-01,x_sofb_disabled,SR22C-PC-HBPM-01:SLOW:DISABLED,
